season,week,team,team_plays,team_pass_attempts,team_rush_attempts,team_tds,projected_team_plays,projected_team_pass_attempts,projected_team_rush_attempts,projected_team_tds,projected_pass_rate,projected_rush_rate,projected_team_tds_placeholder
2023,16,LV,54.0,23.0,31.0,0.0,58.25,37.75,20.5,2.5,0.648068669527897,0.351931330472103,2.5
2023,17,LV,74.0,49.0,25.0,2.0,57.0,32.75,24.25,2.25,0.5745614035087719,0.42543859649122806,2.25
2023,18,LV,66.0,35.0,31.0,3.0,61.0,36.25,24.75,2.25,0.5942622950819673,0.4057377049180328,2.25
2024,1,LV,59.0,37.0,22.0,1.0,64.25,36.0,28.25,3.0,0.5603112840466926,0.4396887159533074,3.0
2024,2,LV,60.0,43.0,17.0,2.0,63.25,36.0,27.25,1.5,0.5691699604743083,0.4308300395256917,1.5
2024,3,LV,60.0,44.0,16.0,3.0,64.75,41.0,23.75,2.0,0.6332046332046332,0.3667953667953668,2.0
2024,4,LV,55.0,26.0,29.0,3.0,61.25,39.75,21.5,2.25,0.6489795918367347,0.3510204081632653,2.25
2024,5,LV,66.0,40.0,26.0,3.0,58.5,37.5,21.0,2.25,0.6410256410256411,0.358974358974359,2.25
2024,6,LV,61.0,42.0,19.0,2.0,60.25,38.25,22.0,2.75,0.6348547717842323,0.3651452282157676,2.75
2024,7,LV,75.0,46.0,29.0,1.0,60.5,38.0,22.5,2.75,0.628099173553719,0.371900826446281,2.75
2024,8,LV,56.0,35.0,21.0,2.0,64.25,38.5,25.75,2.25,0.5992217898832685,0.40077821011673154,2.25
2024,9,LV,59.0,38.0,21.0,2.0,64.5,40.75,23.75,2.0,0.6317829457364341,0.3682170542635659,2.0
2024,11,LV,63.0,46.0,17.0,2.0,62.75,40.25,22.5,1.75,0.6414342629482072,0.35856573705179284,1.75
2024,12,LV,74.0,58.0,16.0,1.0,63.25,41.25,22.0,1.75,0.6521739130434783,0.34782608695652173,1.75
2024,13,LV,63.0,38.0,25.0,2.0,63.0,44.25,18.75,1.75,0.7023809523809523,0.2976190476190476,1.75
2024,14,LV,64.0,39.0,25.0,1.0,64.75,45.0,19.75,1.75,0.694980694980695,0.305019305019305,1.75
2024,15,LV,65.0,43.0,22.0,1.0,66.0,45.25,20.75,1.5,0.6856060606060606,0.3143939393939394,1.5
2024,16,LV,68.0,41.0,27.0,2.0,66.5,44.5,22.0,1.25,0.6691729323308271,0.3308270676691729,1.25
2024,17,LV,74.0,36.0,38.0,2.0,65.0,40.25,24.75,1.5,0.6192307692307693,0.38076923076923075,1.5
2024,18,LV,48.0,36.0,12.0,2.0,67.75,39.75,28.0,1.5,0.5867158671586716,0.4132841328413284,1.5
2023,1,MIA,65.0,45.0,20.0,4.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,MIA,61.0,31.0,30.0,3.0,65.0,45.0,20.0,4.0,0.6923076923076923,0.3076923076923077,4.0
2023,3,MIA,71.0,28.0,43.0,10.0,63.0,38.0,25.0,3.5,0.6031746031746031,0.3968253968253968,3.5
2023,4,MIA,59.0,40.0,19.0,3.0,65.66666666666667,34.666666666666664,31.0,5.666666666666667,0.5279187817258884,0.47208121827411176,5.666666666666667
2023,5,MIA,54.0,31.0,23.0,5.0,64.0,36.0,28.0,5.0,0.5625,0.4375,5.0
2023,6,MIA,65.0,32.0,33.0,7.0,61.25,32.5,28.75,5.25,0.5306122448979592,0.46938775510204084,5.25
2023,7,MIA,48.0,36.0,12.0,1.0,62.25,32.75,29.5,6.25,0.5261044176706827,0.4738955823293173,6.25
2023,8,MIA,73.0,47.0,26.0,4.0,56.5,34.75,21.75,4.0,0.6150442477876106,0.38495575221238937,4.0
2023,9,MIA,58.0,37.0,21.0,3.0,60.0,36.5,23.5,4.25,0.6083333333333333,0.39166666666666666,4.25
2023,11,MIA,68.0,40.0,28.0,2.0,61.0,38.0,23.0,3.75,0.6229508196721312,0.3770491803278688,3.75
2023,12,MIA,69.0,32.0,37.0,4.0,61.75,40.0,21.75,2.5,0.6477732793522267,0.3522267206477733,2.5
2023,13,MIA,59.0,25.0,34.0,5.0,67.0,39.0,28.0,3.25,0.582089552238806,0.417910447761194,3.25
2023,14,MIA,69.0,38.0,31.0,2.0,63.5,33.5,30.0,3.5,0.5275590551181102,0.47244094488188976,3.5
2023,15,MIA,57.0,29.0,28.0,3.0,66.25,33.75,32.5,3.25,0.5094339622641509,0.49056603773584906,3.25
2023,16,MIA,64.0,38.0,26.0,1.0,63.5,31.0,32.5,3.5,0.4881889763779528,0.5118110236220472,3.5
2023,17,MIA,67.0,42.0,25.0,2.0,62.25,32.5,29.75,2.75,0.5220883534136547,0.4779116465863454,2.75
2023,18,MIA,48.0,28.0,20.0,3.0,64.25,36.75,27.5,2.0,0.5719844357976653,0.4280155642023346,2.0
2023,19,MIA,59.0,41.0,18.0,1.0,59.0,34.25,24.75,2.25,0.5805084745762712,0.4194915254237288,2.25
2024,1,MIA,65.0,40.0,25.0,2.0,59.5,37.25,22.25,1.75,0.6260504201680672,0.3739495798319328,1.75
2024,2,MIA,75.0,41.0,34.0,2.0,59.75,37.75,22.0,2.0,0.6317991631799164,0.3682008368200837,2.0
2024,3,MIA,56.0,38.0,18.0,0.0,61.75,37.5,24.25,2.0,0.6072874493927125,0.39271255060728744,2.0
2024,4,MIA,55.0,25.0,30.0,1.0,63.75,40.0,23.75,1.25,0.6274509803921569,0.37254901960784315,1.25
2024,5,MIA,76.0,35.0,41.0,1.0,62.75,36.0,26.75,1.25,0.5737051792828686,0.4262948207171315,1.25
2024,7,MIA,68.0,28.0,40.0,1.0,65.5,34.75,30.75,1.0,0.5305343511450382,0.46946564885496184,1.0
2024,8,MIA,64.0,39.0,25.0,3.0,63.75,31.5,32.25,0.75,0.49411764705882355,0.5058823529411764,0.75
2024,9,MIA,60.0,29.0,31.0,3.0,65.75,31.75,34.0,1.5,0.4828897338403042,0.5171102661596958,1.5
2024,10,MIA,53.0,31.0,22.0,2.0,67.0,32.75,34.25,2.0,0.48880597014925375,0.5111940298507462,2.0
2024,11,MIA,64.0,38.0,26.0,4.0,61.25,31.75,29.5,2.25,0.5183673469387755,0.4816326530612245,2.25
2024,12,MIA,66.0,42.0,24.0,5.0,60.25,34.25,26.0,3.0,0.5684647302904564,0.4315352697095436,3.0
2024,13,MIA,67.0,53.0,14.0,2.0,60.75,35.0,25.75,3.5,0.5761316872427984,0.42386831275720166,3.5
2024,14,MIA,67.0,48.0,19.0,3.0,62.5,41.0,21.5,3.25,0.656,0.344,3.25
2024,15,MIA,62.0,43.0,19.0,1.0,66.0,45.25,20.75,3.5,0.6856060606060606,0.3143939393939394,3.5
2024,16,MIA,64.0,34.0,30.0,2.0,65.5,46.5,19.0,2.75,0.7099236641221374,0.2900763358778626,2.75
2024,17,MIA,57.0,30.0,27.0,2.0,65.0,44.5,20.5,2.0,0.6846153846153846,0.3153846153846154,2.0
2024,18,MIA,68.0,45.0,23.0,2.0,62.5,38.75,23.75,2.0,0.62,0.38,2.0
2023,1,MIN,63.0,46.0,17.0,2.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,MIN,55.0,46.0,9.0,4.0,63.0,46.0,17.0,2.0,0.7301587301587301,0.2698412698412698,2.0
2023,3,MIN,78.0,54.0,24.0,3.0,59.0,46.0,13.0,3.0,0.7796610169491526,0.22033898305084745,3.0
2023,4,MIN,44.0,21.0,23.0,3.0,65.33333333333333,48.666666666666664,16.666666666666668,3.0,0.7448979591836735,0.2551020408163266,3.0
2023,5,MIN,68.0,50.0,18.0,2.0,60.0,41.75,18.25,3.0,0.6958333333333333,0.30416666666666664,3.0
2023,6,MIN,55.0,33.0,22.0,1.0,61.25,42.75,18.5,3.0,0.6979591836734694,0.3020408163265306,3.0
2023,7,MIN,66.0,45.0,21.0,2.0,61.25,39.5,21.75,2.25,0.6448979591836734,0.3551020408163265,2.25
2023,8,MIN,69.0,38.0,31.0,3.0,58.25,37.25,21.0,2.0,0.6394849785407726,0.3605150214592275,2.0
2023,9,MIN,74.0,41.0,33.0,3.0,64.5,41.5,23.0,2.0,0.6434108527131783,0.35658914728682173,2.0
2023,10,MIN,68.0,35.0,33.0,3.0,66.0,39.25,26.75,2.25,0.5946969696969697,0.4053030303030303,2.25
2023,11,MIN,70.0,34.0,36.0,2.0,69.25,39.75,29.5,2.75,0.5740072202166066,0.4259927797833935,2.75
2023,12,MIN,51.0,34.0,17.0,1.0,70.25,37.0,33.25,2.75,0.5266903914590747,0.47330960854092524,2.75
2023,14,MIN,71.0,41.0,30.0,0.0,65.75,36.0,29.75,2.25,0.5475285171102662,0.4524714828897338,2.25
2023,15,MIN,67.0,37.0,30.0,3.0,65.0,36.0,29.0,1.5,0.5538461538461539,0.4461538461538462,1.5
2023,16,MIN,51.0,40.0,11.0,3.0,64.75,36.5,28.25,1.5,0.5637065637065637,0.4362934362934363,1.5
2023,17,MIN,52.0,36.0,16.0,1.0,60.0,38.0,22.0,1.75,0.6333333333333333,0.36666666666666664,1.75
2023,18,MIN,70.0,48.0,22.0,2.0,60.25,38.5,21.75,1.75,0.6390041493775933,0.36099585062240663,1.75
2024,1,MIN,51.0,25.0,26.0,3.0,60.0,40.25,19.75,2.25,0.6708333333333333,0.32916666666666666,2.25
2024,2,MIN,54.0,30.0,24.0,2.0,56.0,37.25,18.75,2.25,0.6651785714285714,0.33482142857142855,2.25
2024,3,MIN,60.0,32.0,28.0,4.0,56.75,34.75,22.0,2.0,0.6123348017621145,0.3876651982378855,2.0
2024,4,MIN,64.0,30.0,34.0,4.0,58.75,33.75,25.0,2.75,0.574468085106383,0.425531914893617,2.75
2024,5,MIN,66.0,36.0,30.0,1.0,57.25,29.25,28.0,3.25,0.5109170305676856,0.4890829694323144,3.25
2024,7,MIN,53.0,32.0,21.0,2.0,61.0,32.0,29.0,2.75,0.5245901639344263,0.47540983606557374,2.75
2024,8,MIN,50.0,28.0,22.0,2.0,60.75,32.5,28.25,2.75,0.5349794238683128,0.46502057613168724,2.75
2024,9,MIN,71.0,39.0,32.0,4.0,58.25,31.5,26.75,2.25,0.5407725321888412,0.4592274678111588,2.25
2024,10,MIN,82.0,39.0,43.0,0.0,60.0,33.75,26.25,2.25,0.5625,0.4375,2.25
2024,11,MIN,67.0,34.0,33.0,3.0,64.0,34.5,29.5,2.0,0.5390625,0.4609375,2.0
2024,12,MIN,65.0,38.0,27.0,3.0,67.5,35.0,32.5,2.25,0.5185185185185185,0.48148148148148145,2.25
2024,13,MIN,51.0,36.0,15.0,2.0,71.25,37.5,33.75,2.5,0.5263157894736842,0.47368421052631576,2.5
2024,14,MIN,56.0,32.0,24.0,6.0,66.25,36.75,29.5,2.0,0.5547169811320755,0.44528301886792454,2.0
2024,15,MIN,71.0,42.0,29.0,3.0,59.75,35.0,24.75,3.5,0.5857740585774058,0.41422594142259417,3.5
2024,16,MIN,62.0,38.0,24.0,3.0,60.75,37.0,23.75,3.5,0.6090534979423868,0.39094650205761317,3.5
2024,17,MIN,70.0,44.0,26.0,3.0,60.0,37.0,23.0,3.5,0.6166666666666667,0.38333333333333336,3.5
2024,18,MIN,62.0,43.0,19.0,0.0,64.75,39.0,25.75,3.75,0.6023166023166023,0.39768339768339767,3.75
2024,19,MIN,72.0,50.0,22.0,2.0,66.25,41.75,24.5,2.25,0.630188679245283,0.36981132075471695,2.25
2023,1,NE,79.0,57.0,22.0,4.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,NE,71.0,46.0,25.0,2.0,79.0,57.0,22.0,4.0,0.7215189873417721,0.27848101265822783,4.0
2023,3,NE,69.0,29.0,40.0,1.0,75.0,51.5,23.5,3.0,0.6866666666666666,0.31333333333333335,3.0
2023,4,NE,55.0,32.0,23.0,2.0,73.0,44.0,29.0,2.3333333333333335,0.6027397260273972,0.3972602739726027,2.3333333333333335
2023,5,NE,51.0,33.0,18.0,1.0,68.5,41.0,27.5,2.25,0.5985401459854015,0.40145985401459855,2.25
2023,6,NE,56.0,37.0,19.0,2.0,61.5,35.0,26.5,1.5,0.5691056910569106,0.43089430894308944,1.5
2023,7,NE,56.0,31.0,25.0,3.0,57.75,32.75,25.0,1.5,0.5670995670995671,0.4329004329004329,1.5
2023,8,NE,51.0,32.0,19.0,2.0,54.5,33.25,21.25,2.0,0.6100917431192661,0.38990825688073394,2.0
2023,9,NE,63.0,44.0,19.0,2.0,53.5,33.25,20.25,2.0,0.6214953271028038,0.37850467289719625,2.0
2023,10,NE,68.0,32.0,36.0,0.0,56.5,36.0,20.5,2.25,0.6371681415929203,0.36283185840707965,2.25
2023,12,NE,68.0,37.0,31.0,1.0,59.5,34.75,24.75,1.75,0.5840336134453782,0.41596638655462187,1.75
2023,13,NE,62.0,30.0,32.0,0.0,62.5,36.25,26.25,1.25,0.58,0.42,1.25
2023,14,NE,55.0,30.0,25.0,3.0,65.25,35.75,29.5,0.75,0.5478927203065134,0.4521072796934866,0.75
2023,15,NE,51.0,35.0,16.0,2.0,63.25,32.25,31.0,1.0,0.5098814229249012,0.4901185770750988,1.0
2023,16,NE,56.0,35.0,21.0,2.0,59.0,33.0,26.0,1.5,0.559322033898305,0.4406779661016949,1.5
2023,17,NE,53.0,29.0,24.0,4.0,56.0,32.5,23.5,1.75,0.5803571428571429,0.41964285714285715,1.75
2023,18,NE,58.0,37.0,21.0,0.0,53.75,32.25,21.5,2.75,0.6,0.4,2.75
2024,1,NE,64.0,25.0,39.0,1.0,54.5,34.0,20.5,2.0,0.6238532110091743,0.3761467889908257,2.0
2024,2,NE,66.0,30.0,36.0,2.0,57.75,31.5,26.25,1.75,0.5454545454545454,0.45454545454545453,1.75
2024,3,NE,48.0,33.0,15.0,0.0,60.25,30.25,30.0,1.75,0.5020746887966805,0.4979253112033195,1.75
2024,4,NE,62.0,38.0,24.0,2.0,59.0,31.25,27.75,0.75,0.5296610169491526,0.4703389830508475,0.75
2024,5,NE,55.0,36.0,19.0,1.0,60.0,31.5,28.5,1.25,0.525,0.475,1.25
2024,6,NE,63.0,37.0,26.0,3.0,57.75,34.25,23.5,1.25,0.5930735930735931,0.4069264069264069,1.25
2024,7,NE,55.0,40.0,15.0,3.0,57.0,36.0,21.0,1.5,0.631578947368421,0.3684210526315789,1.5
2024,8,NE,64.0,33.0,31.0,3.0,58.75,37.75,21.0,2.25,0.6425531914893617,0.3574468085106383,2.25
2024,9,NE,65.0,45.0,20.0,2.0,59.25,36.5,22.75,2.5,0.6160337552742616,0.38396624472573837,2.5
2024,10,NE,61.0,26.0,35.0,1.0,61.75,38.75,23.0,2.75,0.6275303643724697,0.3724696356275304,2.75
2024,11,NE,72.0,42.0,30.0,2.0,61.25,36.0,25.25,2.25,0.5877551020408164,0.4122448979591837,2.25
2024,12,NE,64.0,43.0,21.0,1.0,65.5,36.5,29.0,2.0,0.5572519083969466,0.44274809160305345,2.0
2024,13,NE,66.0,35.0,31.0,2.0,65.5,39.0,26.5,1.5,0.5954198473282443,0.40458015267175573,1.5
2024,15,NE,49.0,25.0,24.0,2.0,65.75,36.5,29.25,1.5,0.5551330798479087,0.4448669201520912,1.5
2024,16,NE,68.0,38.0,30.0,4.0,62.75,36.25,26.5,1.75,0.5776892430278885,0.42231075697211157,1.75
2024,17,NE,48.0,28.0,20.0,1.0,61.75,35.25,26.5,2.25,0.5708502024291497,0.4291497975708502,2.25
2024,18,NE,61.0,31.0,30.0,2.0,57.75,31.5,26.25,2.25,0.5454545454545454,0.45454545454545453,2.25
2023,1,NO,64.0,37.0,27.0,1.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,NO,74.0,41.0,33.0,2.0,64.0,37.0,27.0,1.0,0.578125,0.421875,1.0
2023,3,NO,60.0,38.0,22.0,1.0,69.0,39.0,30.0,1.5,0.5652173913043478,0.43478260869565216,1.5
2023,4,NO,61.0,42.0,19.0,0.0,66.0,38.666666666666664,27.333333333333332,1.3333333333333333,0.5858585858585859,0.41414141414141414,1.3333333333333333
2023,5,NO,70.0,28.0,42.0,3.0,64.75,39.5,25.25,1.0,0.61003861003861,0.38996138996138996,1.0
2023,6,NO,78.0,53.0,25.0,1.0,66.25,37.25,29.0,1.5,0.5622641509433962,0.4377358490566038,1.5
2023,7,NO,88.0,57.0,31.0,3.0,67.25,40.25,27.0,1.25,0.5985130111524164,0.40148698884758366,1.25
2023,8,NO,66.0,30.0,36.0,5.0,74.25,45.0,29.25,1.75,0.6060606060606061,0.3939393939393939,1.75
2023,9,NO,62.0,35.0,27.0,3.0,75.5,42.0,33.5,3.0,0.5562913907284768,0.44370860927152317,3.0
2023,10,NO,63.0,46.0,17.0,2.0,73.5,43.75,29.75,3.0,0.5952380952380952,0.40476190476190477,3.0
2023,12,NO,67.0,39.0,28.0,1.0,69.75,42.0,27.75,3.25,0.6021505376344086,0.3978494623655914,3.25
2023,13,NO,67.0,31.0,36.0,4.0,64.5,37.5,27.0,2.75,0.5813953488372093,0.4186046511627907,2.75
2023,14,NO,52.0,27.0,25.0,3.0,64.75,37.75,27.0,2.5,0.583011583011583,0.416988416988417,2.5
2023,15,NO,58.0,30.0,28.0,3.0,62.25,35.75,26.5,2.5,0.5742971887550201,0.42570281124497994,2.5
2023,16,NO,59.0,43.0,16.0,3.0,61.0,31.75,29.25,2.75,0.5204918032786885,0.47950819672131145,2.75
2023,17,NO,70.0,35.0,35.0,2.0,59.0,32.75,26.25,3.25,0.5550847457627118,0.4449152542372881,3.25
2023,18,NO,66.0,31.0,35.0,6.0,59.75,33.75,26.0,2.75,0.5648535564853556,0.4351464435146444,2.75
2024,1,NO,62.0,25.0,37.0,5.0,63.25,34.75,28.5,3.5,0.549407114624506,0.4505928853754941,3.5
2024,2,NO,56.0,17.0,39.0,6.0,64.25,33.5,30.75,4.0,0.5214007782101168,0.4785992217898833,4.0
2024,3,NO,56.0,27.0,29.0,1.0,63.5,27.0,36.5,4.75,0.4251968503937008,0.5748031496062992,4.75
2024,4,NO,70.0,37.0,33.0,4.0,60.0,25.0,35.0,4.5,0.4166666666666667,0.5833333333333334,4.5
2024,5,NO,51.0,36.0,15.0,2.0,61.0,26.5,34.5,4.0,0.4344262295081967,0.5655737704918032,4.0
2024,6,NO,66.0,45.0,21.0,3.0,58.25,29.25,29.0,3.25,0.5021459227467812,0.4978540772532189,3.25
2024,7,NO,66.0,45.0,21.0,2.0,60.75,36.25,24.5,2.5,0.5967078189300411,0.40329218106995884,2.5
2024,8,NO,68.0,47.0,21.0,0.0,63.25,40.75,22.5,2.75,0.6442687747035574,0.3557312252964427,2.75
2024,9,NO,75.0,34.0,41.0,2.0,62.75,43.25,19.5,1.75,0.6892430278884463,0.3107569721115538,1.75
2024,10,NO,52.0,25.0,27.0,2.0,68.75,42.75,26.0,1.75,0.6218181818181818,0.3781818181818182,1.75
2024,11,NO,58.0,30.0,28.0,5.0,65.25,37.75,27.5,1.5,0.578544061302682,0.421455938697318,1.5
2024,13,NO,69.0,38.0,31.0,1.0,63.25,34.0,29.25,2.25,0.5375494071146245,0.4624505928853755,2.25
2024,14,NO,66.0,33.0,33.0,2.0,63.5,31.75,31.75,2.5,0.5,0.5,2.5
2024,15,NO,52.0,36.0,16.0,2.0,61.25,31.5,29.75,2.5,0.5142857142857142,0.4857142857142857,2.5
2024,16,NO,53.0,33.0,20.0,0.0,61.25,34.25,27.0,2.5,0.5591836734693878,0.44081632653061226,2.5
2024,17,NO,53.0,40.0,13.0,1.0,60.0,35.0,25.0,1.25,0.5833333333333334,0.4166666666666667,1.25
2024,18,NO,63.0,44.0,19.0,1.0,56.0,35.5,20.5,1.25,0.6339285714285714,0.36607142857142855,1.25
2023,1,NYG,65.0,37.0,28.0,2.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,NYG,67.0,40.0,27.0,4.0,65.0,37.0,28.0,2.0,0.5692307692307692,0.4307692307692308,2.0
2023,3,NYG,47.0,36.0,11.0,1.0,66.0,38.5,27.5,3.0,0.5833333333333334,0.4166666666666667,3.0
2023,4,NYG,74.0,45.0,29.0,1.0,59.666666666666664,37.666666666666664,22.0,2.3333333333333335,0.6312849162011173,0.3687150837988827,2.3333333333333335
2023,5,NYG,68.0,39.0,29.0,0.0,63.25,39.5,23.75,2.0,0.6245059288537549,0.37549407114624506,2.0
2023,6,NYG,73.0,39.0,34.0,0.0,64.0,40.0,24.0,1.5,0.625,0.375,1.5
2023,7,NYG,65.0,33.0,32.0,2.0,65.5,39.75,25.75,0.5,0.6068702290076335,0.3931297709923664,0.5
2023,8,NYG,70.0,18.0,52.0,1.0,70.0,39.0,31.0,0.75,0.5571428571428572,0.44285714285714284,0.75
2023,9,NYG,63.0,38.0,25.0,1.0,69.0,32.25,36.75,0.75,0.4673913043478261,0.532608695652174,0.75
2023,10,NYG,55.0,32.0,23.0,2.0,67.75,32.0,35.75,1.0,0.47232472324723246,0.5276752767527675,1.0
2023,11,NYG,54.0,35.0,19.0,3.0,63.25,30.25,33.0,1.5,0.4782608695652174,0.5217391304347826,1.5
2023,12,NYG,50.0,31.0,19.0,1.0,60.5,30.75,29.75,1.75,0.5082644628099173,0.49173553719008267,1.75
2023,14,NYG,55.0,21.0,34.0,3.0,55.5,34.0,21.5,1.75,0.6126126126126126,0.38738738738738737,1.75
2023,15,NYG,61.0,45.0,16.0,0.0,53.5,29.75,23.75,2.25,0.5560747663551402,0.4439252336448598,2.25
2023,16,NYG,60.0,33.0,27.0,2.0,55.0,33.0,22.0,1.75,0.6,0.4,1.75
2023,17,NYG,68.0,48.0,20.0,2.0,56.5,32.5,24.0,1.5,0.5752212389380531,0.4247787610619469,1.5
2023,18,NYG,66.0,36.0,30.0,3.0,61.0,36.75,24.25,1.75,0.6024590163934426,0.3975409836065574,1.75
2024,1,NYG,68.0,47.0,21.0,1.0,63.75,40.5,23.25,1.75,0.6352941176470588,0.36470588235294116,1.75
2024,2,NYG,53.0,31.0,22.0,3.0,65.5,41.0,24.5,2.0,0.6259541984732825,0.37404580152671757,2.0
2024,3,NYG,69.0,37.0,32.0,3.0,63.75,40.5,23.25,2.25,0.6352941176470588,0.36470588235294116,2.25
2024,4,NYG,65.0,41.0,24.0,0.0,64.0,37.75,26.25,2.5,0.58984375,0.41015625,2.5
2024,5,NYG,72.0,37.0,35.0,3.0,63.75,39.0,24.75,1.75,0.611764705882353,0.38823529411764707,1.75
2024,6,NYG,74.0,43.0,31.0,1.0,64.75,36.5,28.25,2.25,0.5637065637065637,0.4362934362934363,2.25
2024,7,NYG,55.0,37.0,18.0,0.0,70.0,39.5,30.5,1.75,0.5642857142857143,0.4357142857142857,1.75
2024,8,NYG,68.0,43.0,25.0,2.0,66.5,39.5,27.0,1.0,0.5939849624060151,0.40601503759398494,1.0
2024,9,NYG,61.0,30.0,31.0,3.0,67.25,40.0,27.25,1.5,0.5947955390334573,0.4052044609665427,1.5
2024,10,NYG,73.0,39.0,34.0,2.0,64.5,38.25,26.25,1.5,0.5930232558139535,0.4069767441860465,1.5
2024,12,NYG,56.0,36.0,20.0,1.0,64.25,37.25,27.0,1.75,0.5797665369649806,0.42023346303501946,1.75
2024,13,NYG,59.0,38.0,21.0,3.0,64.5,37.0,27.5,2.0,0.5736434108527132,0.4263565891472868,2.0
2024,14,NYG,75.0,52.0,23.0,1.0,62.25,35.75,26.5,2.25,0.5742971887550201,0.42570281124497994,2.25
2024,15,NYG,60.0,40.0,20.0,2.0,65.75,41.25,24.5,1.75,0.6273764258555133,0.3726235741444867,1.75
2024,16,NYG,55.0,42.0,13.0,3.0,62.5,41.5,21.0,1.75,0.664,0.336,1.75
2024,17,NYG,53.0,23.0,30.0,6.0,62.25,43.0,19.25,2.25,0.6907630522088354,0.3092369477911647,2.25
2024,18,NYG,54.0,29.0,25.0,1.0,60.75,39.25,21.5,3.0,0.6460905349794238,0.35390946502057613,3.0
2023,1,NYJ,53.0,25.0,28.0,1.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,NYJ,46.0,30.0,16.0,1.0,53.0,25.0,28.0,1.0,0.4716981132075472,0.5283018867924528,1.0
2023,3,NYJ,61.0,39.0,22.0,1.0,49.5,27.5,22.0,1.0,0.5555555555555556,0.4444444444444444,1.0
2023,4,NYJ,58.0,41.0,17.0,2.0,53.333333333333336,31.333333333333332,22.0,1.0,0.5875,0.41250000000000003,1.0
2023,5,NYJ,62.0,30.0,32.0,1.0,54.5,33.75,20.75,1.25,0.6192660550458715,0.38073394495412843,1.25
2023,6,NYJ,60.0,39.0,21.0,1.0,56.75,35.0,21.75,1.25,0.6167400881057269,0.3832599118942731,1.25
2023,8,NYJ,62.0,40.0,22.0,1.0,60.25,37.25,23.0,1.25,0.6182572614107884,0.3817427385892116,1.25
2023,9,NYJ,77.0,57.0,20.0,1.0,60.5,37.5,23.0,1.25,0.6198347107438017,0.38016528925619836,1.25
2023,10,NYJ,63.0,42.0,21.0,0.0,65.25,41.5,23.75,1.0,0.6360153256704981,0.36398467432950193,1.0
2023,11,NYJ,55.0,37.0,18.0,1.0,65.5,44.5,21.0,0.75,0.6793893129770993,0.32061068702290074,0.75
2023,12,NYJ,55.0,45.0,10.0,2.0,64.25,44.0,20.25,0.75,0.6848249027237354,0.3151750972762646,0.75
2023,13,NYJ,67.0,42.0,25.0,0.0,62.5,45.25,17.25,1.0,0.724,0.276,1.0
2023,14,NYJ,66.0,40.0,26.0,3.0,60.0,41.5,18.5,0.75,0.6916666666666667,0.30833333333333335,0.75
2023,15,NYJ,55.0,43.0,12.0,0.0,60.75,41.0,19.75,1.5,0.6748971193415638,0.32510288065843623,1.5
2023,16,NYJ,85.0,49.0,36.0,3.0,60.75,42.5,18.25,1.25,0.6995884773662552,0.3004115226337449,1.25
2023,17,NYJ,68.0,47.0,21.0,2.0,68.25,43.5,24.75,1.5,0.6373626373626373,0.3626373626373626,1.5
2023,18,NYJ,64.0,21.0,43.0,1.0,68.5,44.75,23.75,2.0,0.6532846715328468,0.3467153284671533,2.0
2024,1,NYJ,51.0,31.0,20.0,3.0,68.0,40.0,28.0,1.5,0.5882352941176471,0.4117647058823529,1.5
2024,2,NYJ,56.0,32.0,24.0,3.0,67.0,37.0,30.0,2.25,0.5522388059701493,0.44776119402985076,2.25
2024,3,NYJ,70.0,37.0,33.0,3.0,59.75,32.75,27.0,2.25,0.5481171548117155,0.45188284518828453,2.25
2024,4,NYJ,70.0,47.0,23.0,0.0,60.25,30.25,30.0,2.5,0.5020746887966805,0.4979253112033195,2.5
2024,5,NYJ,71.0,57.0,14.0,3.0,61.75,36.75,25.0,2.25,0.5951417004048583,0.4048582995951417,2.25
2024,6,NYJ,59.0,38.0,21.0,2.0,66.75,43.25,23.5,2.25,0.6479400749063671,0.352059925093633,2.25
2024,7,NYJ,56.0,41.0,15.0,2.0,67.5,44.75,22.75,2.0,0.662962962962963,0.337037037037037,2.0
2024,8,NYJ,58.0,30.0,28.0,3.0,64.0,45.75,18.25,1.75,0.71484375,0.28515625,1.75
2024,9,NYJ,55.0,34.0,21.0,3.0,61.0,41.5,19.5,2.5,0.680327868852459,0.319672131147541,2.5
2024,10,NYJ,55.0,38.0,17.0,0.0,57.0,35.75,21.25,2.5,0.6271929824561403,0.37280701754385964,2.5
2024,11,NYJ,52.0,32.0,20.0,3.0,56.0,35.75,20.25,2.0,0.6383928571428571,0.36160714285714285,2.0
2024,13,NYJ,63.0,41.0,22.0,4.0,55.0,33.5,21.5,2.25,0.6090909090909091,0.39090909090909093,2.25
2024,14,NYJ,63.0,42.0,21.0,2.0,56.25,36.25,20.0,2.5,0.6444444444444445,0.35555555555555557,2.5
