projection_mode,season,week,team,player_id,player_name,position,projected_receptions_calibrated,projected_yards_per_reception,projected_receiving_yards_raw,calibration_bucket,calibration_multiplier,projected_receiving_yards_calibrated,projected_receiving_yards,estimated_routes,is_prop_candidate,overall_rank,team_rank,position_rank,confidence_score,confidence_bucket,quality_flags,usage_status,leakage_status
historical_test,2025,1,SF,00-0037112,J.Tonges,TE,1.5689989384032643,10.154207232267035,15.931940367753727,15-25,0.8422095618415284,13.418032516411225,13.418032516411225,6.600872669579379,True,395,14,105,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,00-0037156,I.Charles,WR,1.2624940390795178,12.608446986361637,15.918089162331677,15-25,0.8422095618415284,13.406366898761744,13.406366898761744,7.01342721142809,True,396,11,271,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,00-0035664,D.Henderson,RB,2.007047344792969,7.921556886227545,15.898939715129453,15-25,0.8422095618415284,13.39023905122405,13.39023905122405,16.185405230187396,True,397,12,21,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,00-0033455,A.Firkser,TE,1.4911838964680342,9.723365785813629,14.499326479273536,0-15,0.92340475028487,13.388746946892383,13.388746946892383,7.636753236814713,True,398,14,106,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,00-0037256,R.White,RB,1.89357365929305,7.651239056066649,14.488184737522026,0-15,0.92340475028487,13.378458609632592,13.378458609632592,12.821049085079297,True,399,12,22,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,00-0039364,S.Vaki,RB,1.3677707535015848,10.581097804391218,14.472516116786142,0-15,0.92340475028487,13.363990130814665,13.363990130814665,5.632807082174926,True,400,17,23,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,00-0037348,T.Conner,TE,2.0612816119856223,7.020639197960129,14.471514483140702,0-15,0.92340475028487,13.363065217548419,13.363065217548419,17.290687938914452,True,401,13,107,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,00-0039617,J.Kibodi,RB,1.1724505113808714,12.31443113772455,14.438061084789675,0-15,0.92340475028487,13.33217419059791,13.33217419059791,14.673789248489667,True,402,14,24,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,00-0039420,J.Bell,TE,1.4331753933747464,10.053972531293462,14.409106037515404,0-15,0.92340475028487,13.305436962400124,13.305436962400124,10.322504574138035,True,403,12,108,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BAL,00-0034928,S.Sims,WR,2.0589270833333324,7.662956445226572,15.777468563480708,15-25,0.8422095618415284,13.287934885817576,13.287934885817576,6.547495895378629,True,404,13,272,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,00-0032725,S.Anderson,TE,1.4159258712419704,10.154207232267035,14.37760472211922,0-15,0.92340475028487,13.276348498123065,13.276348498123065,5.95688509205944,True,405,16,109,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,00-0037011,T.McKitty,TE,1.4159258712419704,10.154207232267035,14.37760472211922,0-15,0.92340475028487,13.276348498123065,13.276348498123065,5.95688509205944,True,406,17,110,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,00-0031585,M.Pruitt,TE,1.8344113374576145,8.553972531293462,15.691504191705738,15-25,0.8422095618415284,13.215534869930995,13.215534869930995,20.512244232690342,True,407,13,111,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,00-0034575,D.Wells,TE,2.0047893953254907,7.123365785813629,14.280848186423594,0-15,0.92340475028487,13.187003053440618,13.187003053440618,18.92623179610775,True,408,13,112,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,00-0038720,J.Hill,TE,1.59486682518003,8.948416975737908,14.271533372482203,0-15,0.92340475028487,13.178401709999118,13.178401709999118,9.600324318846058,True,409,14,113,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,00-0039144,L.Musgrave,TE,1.6951365238235165,8.417042440108053,14.268036062799775,0-15,0.92340475028487,13.175172277625146,13.175172277625146,14.890479068738912,True,410,9,114,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SEA,00-0038134,K.Walker,RB,2.237839024871026,6.977431137724552,15.614367693350243,15-25,0.8422095618415284,13.150569773449025,13.150569773449025,16.028256701411475,True,411,12,25,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,00-0039530,B.Spann-Ford,TE,1.5715103382461788,9.90952808684902,15.572925835624114,15-25,0.8422095618415284,13.115667044611602,13.115667044611602,7.099657939446296,True,412,12,115,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,00-0036332,J.Deguara,TE,2.0019270833333316,7.0903361676571,14.19433600397061,0-15,0.92340475028487,13.107117293206022,13.107117293206022,7.071732461002749,True,413,13,116,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,00-0036556,B.Jordan,TE,1.7401880873717654,8.148972531293463,14.180744923276626,0-15,0.92340475028487,13.09456722473169,13.09456722473169,16.2716459512578,True,414,11,117,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,00-0036893,N.Harris,RB,1.823433319307863,7.757178390471805,14.144697541001229,0-15,0.92340475028487,13.061280900703254,13.061280900703254,14.655694671572755,True,415,14,26,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,00-0039361,B.Irving,RB,1.9741689900224875,7.844022974459246,15.485426913201398,15-25,0.8422095618415284,13.041974615496361,13.041974615496361,13.749887788998688,True,416,14,27,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,00-0035956,G.Ricci,TE,1.6530442850520168,8.52336578581363,14.089501101647112,0-15,0.92340475028487,13.010312246404853,13.010312246404853,9.46995588776046,True,417,10,118,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,00-0039686,C.Yankoff,TE,1.5211636049153598,10.154207232267035,15.446210478492942,15-25,0.8422095618415284,13.008946159203566,13.008946159203566,6.399626551604397,True,418,15,119,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,00-0039543,R.Keyton,WR,1.721592488187901,8.962956445226572,15.430558488057398,15-25,0.8422095618415284,12.995763903196899,12.995763903196899,17.334322888419955,True,419,17,273,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,00-0033460,J.Ross,WR,1.690040458061828,8.312956445226572,14.049232718538741,0-15,0.92340475028487,12.973128230156291,12.973128230156291,17.875539538517526,True,420,12,274,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,00-0037304,Co.Heyward,TE,1.9269943291071505,7.967305864626796,15.352953219397978,15-25,0.8422095618415284,12.930404003882654,12.930404003882654,10.831885623188889,True,421,15,120,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,00-0039824,J.Wiley,TE,1.8931159420289836,8.103972531293463,15.341759592756631,15-25,0.8422095618415284,12.920976624493628,12.920976624493628,14.242618225348997,True,422,15,121,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,00-0038120,B.Hall,RB,1.9110030771956807,7.992626626446355,15.273934078015117,15-25,0.8422095618415284,12.8638533274415,12.8638533274415,14.341135130317852,True,423,12,28,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,00-0036887,L.Farrell,TE,1.9337831524742162,7.842472531293463,15.16564125475712,15-25,0.8422095618415284,12.7726480762148,12.7726480762148,19.31808545913521,True,424,14,122,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,00-0038590,J.Shorter,TE,1.4924624048226172,10.154207232267035,15.15477254493647,15-25,0.8422095618415284,12.76349434487897,12.76349434487897,6.278878880819409,True,425,18,123,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TEN,00-0034193,K.Rader,TE,1.6202169161900655,9.323365785813628,15.105874962002924,15-25,0.8422095618415284,12.722312332981396,12.722312332981396,13.429867059311094,True,426,18,124,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,00-0037805,J.Ruckert,TE,1.9639502635933992,7.684854884234639,15.09267277556964,15-25,0.8422095618415284,12.711193325330072,12.711193325330072,20.044918664981264,True,427,13,125,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,00-0039853,J.Baker,WR,1.2313838487164595,12.212956445226572,15.038837311729585,15-25,0.8422095618415284,12.665852582917802,12.665852582917802,14.71544906689961,True,428,13,275,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,00-0037267,J.Ford,RB,2.0494382882291866,6.616211741858096,13.5595176667955,0-15,0.92340475028487,12.520923025090582,12.520923025090582,14.018812386872831,True,429,15,29,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,00-0035700,J.Jacobs,RB,1.5396754804798083,8.756333971732648,13.481912715169132,0-15,0.92340475028487,12.449262244113166,12.449262244113166,10.156643895443771,True,430,10,30,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,00-0034844,S.Barkley,RB,1.7789835834188406,7.472864421082871,13.294103126221165,0-15,0.92340475028487,12.275837977529564,12.275837977529564,13.18429630877616,True,431,13,31,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,00-0038840,B.Tremayne,WR,3.321701388888886,4.0,13.286805555555544,0-15,0.92340475028487,12.26909936611139,12.26909936611139,14.026654685514528,True,432,16,276,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,00-0031687,R.Mostert,RB,1.6888592788093957,7.857589032461393,13.270362146543365,0-15,0.92340475028487,12.253915444118666,12.253915444118666,10.824524394658372,True,433,15,32,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,00-0038611,C.Rodriguez,RB,1.369760268800966,9.56443113772455,13.10097776613791,0-15,0.92340475028487,12.097505102628212,12.097505102628212,4.036981059087171,True,434,17,33,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,00-0036973,T.Etienne,RB,1.870342445197604,7.00035500766904,13.093061102295005,0-15,0.92340475028487,12.090194817629264,12.090194817629264,14.951712102484247,True,435,15,34,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,00-0035567,C.Reynolds,RB,1.2180797898943505,10.739431137724551,13.081484023824368,0-15,0.92340475028487,12.079504488375058,12.079504488375058,8.852108160887182,True,436,18,35,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,00-0032062,B.Bell,TE,1.415893751930255,9.163365785813628,12.974352362784987,0-15,0.92340475028487,11.980578603665384,11.980578603665384,11.925429723236975,True,437,16,126,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DEN,00-0036997,J.Williams,RB,1.9175793232374292,6.728787573368115,12.902983921147653,0-15,0.92340475028487,11.91467664563704,11.91467664563704,14.647864908506298,True,438,11,36,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,00-0036429,C.Woerner,TE,1.5919113729092125,8.07111538843632,12.848500378914334,0-15,0.92340475028487,11.864366283926449,11.864366283926449,18.94861007471884,True,439,9,127,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,00-0038735,P.Fant,TE,1.2628528040806763,10.154207232267035,12.82326907648471,0-15,0.92340475028487,11.84106757940706,11.84106757940706,5.312897514539499,True,440,13,128,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,IND,00-0038394,W.Mallory,TE,1.4302584737282344,8.961927076748008,12.817872142453345,0-15,0.92340475028487,11.836084024885523,11.836084024885523,15.604536029644098,True,441,14,129,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ARI,00-0036924,M.Carter,RB,2.2004909734752287,5.799106462399876,12.760881424732792,0-15,0.92340475028487,11.78345852542022,11.78345852542022,14.826618201857084,True,442,12,37,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,00-0037746,B.Robinson,RB,1.6257212850540936,7.788181137724552,12.66141184745561,0-15,0.92340475028487,11.691607845253642,11.691607845253642,10.398981639594572,True,443,18,38,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,00-0034073,R.Dwelley,TE,1.685874640804596,7.503972531293463,12.65075699580192,0-15,0.92340475028487,11.681769104623045,11.681769104623045,6.500527830027768,True,444,10,130,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,00-0036328,A.Gibson,RB,1.5251771136350167,8.270922258361416,12.614621337107279,0-15,0.92340475028487,11.64840126572974,11.64840126572974,11.723051907581494,True,445,14,39,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,00-0034970,I.Smith,TE,2.2114996279761905,5.685551478661884,12.573594979900236,0-15,0.92340475028487,11.610517332597873,11.610517332597873,17.15193841606748,True,446,12,131,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SEA,00-0039165,Z.Charbonnet,RB,1.6318700234565122,7.671288280581693,12.518545386374514,0-15,0.92340475028487,11.55968427643497,11.55968427643497,11.84936990066713,True,447,13,40,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,00-0039907,J.Polk,WR,1.3665538278753642,9.125456445226572,12.470427436334285,0-15,0.92340475028487,11.515251932793852,11.515251932793852,16.51152117409445,True,448,15,277,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,00-0038468,H.Pearson,TE,1.2245845372903528,10.154207232267035,12.43468516507608,0-15,0.92340475028487,11.482247349728055,11.482247349728055,5.151900620159515,True,449,11,132,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,00-0036913,K.Toney,WR,1.09460584942012,11.33860944094116,12.411308218344391,0-15,0.92340475028487,11.460660966068858,11.460660966068858,19.065372904429708,True,450,16,278,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,00-0036670,J.Jefferson,RB,1.3677707535015848,9.06443113772455,12.398063807308736,0-15,0.92340475028487,11.448431014003807,11.448431014003807,5.632807082174926,True,451,19,41,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,00-0039384,T.Tracy,RB,1.6648366973452993,7.422325874566656,12.356960495634112,0-15,0.92340475028487,11.410476020751021,11.410476020751021,13.25307599780008,True,452,14,42,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,00-0037311,K.Kieft,TE,1.4497532041115901,8.52336578581363,12.35677685779841,0-15,0.92340475028487,11.410306448701201,11.410306448701201,5.353146738134496,True,453,15,133,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,00-0034798,D.Smythe,TE,1.5344538981738256,8.038015084484952,12.333963579967946,0-15,0.92340475028487,11.389240559582984,11.389240559582984,16.152042906528024,True,454,16,134,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,00-0038542,B.Robinson,RB,1.6878967842758672,7.286796477303005,12.29936034171246,0-15,0.92340475028487,11.357287765002628,11.357287765002628,12.799147493655829,True,455,11,43,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,00-0032134,C.Uzomah,TE,1.2728600747478225,9.573365785813628,12.185555089718981,0-15,0.92340475028487,11.252199454704483,11.252199454704483,4.912821064399843,True,456,14,135,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,00-0039738,B.Corum,RB,1.520164729849895,7.950145423438838,12.08553066988928,0-15,0.92340475028487,11.159836430289248,11.159836430289248,8.723385519847476,True,457,13,44,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NO,00-0038678,J.Mims,RB,1.8770480965698375,6.410264471057884,12.032374723908458,0-15,0.92340475028487,11.110751977264671,11.110751977264671,15.551014396615296,True,458,20,45,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BAL,00-0034975,J.Hill,RB,1.5086040139770884,7.937678088944063,11.974813026638998,0-15,0.92340475028487,11.057599232571592,11.057599232571592,11.172489752063491,True,459,14,46,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,00-0035572,P.Hesse,TE,1.1767492038024483,10.154207232267035,11.948955275815296,0-15,0.92340475028487,11.033722062629304,11.033722062629304,4.950654502184534,True,460,12,136,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,00-0037216,J.Ross,WR,1.005473756343604,11.853424255755977,11.91830701196935,0-15,0.92340475028487,11.005421310205973,11.005421310205973,16.834439761066164,True,461,17,279,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,00-0036825,F.Franks,TE,1.0493532527237475,11.353972531293463,11.914328007048876,0-15,0.92340475028487,11.001747078161001,11.001747078161001,8.580145463058734,True,462,11,137,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,00-0039074,D.Allen,TE,1.359041345581615,8.738934937308501,11.876573896149933,0-15,0.92340475028487,10.966884752814135,10.966884752814135,16.626218843685965,True,463,14,138,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,00-0038098,P.Strong,RB,1.5813376955333653,7.496761964792221,11.854912289366714,0-15,0.92340475028487,10.946882322211707,10.946882322211707,11.792427519582494,True,464,17,47,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ARI,00-0039921,T.Benson,RB,1.3215297965116246,8.956097804391218,11.835750108975335,0-15,0.92340475028487,10.929187873812491,10.929187873812491,3.752515822751451,True,465,13,48,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,00-0036020,S.Ahmed,RB,1.682223611566908,6.9615568862275445,11.710895367278178,0-15,0.92340475028487,10.813896412233747,10.813896412233747,13.069027983145586,True,466,17,49,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,00-0036590,Q.Morris,TE,1.362804597840011,8.565401102722035,11.67296800513349,0-15,0.92340475028487,10.778874105863567,10.778874105863567,14.033711715584332,True,467,12,139,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,00-0033854,D.Ogunbowale,RB,1.2935068683985336,9.010735485550638,11.655448239882146,0-15,0.92340475028487,10.7626962714066,10.7626962714066,8.674303780877707,True,468,13,50,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CHI,00-0033895,G.Everett,TE,1.6319955142214946,7.094226768581598,11.577746263195218,0-15,0.92340475028487,10.690945897027367,10.690945897027367,12.429138334161774,True,469,11,140,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,00-0033897,J.Mixon,RB,1.448022876047305,7.978716852010265,11.553364523215004,0-15,0.92340475028487,10.668431682509427,10.668431682509427,11.393852208957346,True,470,14,51,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,00-0037840,K.Williams,RB,1.901309710688061,6.057889254848346,11.517923666516023,0-15,0.92340475028487,10.635705427079422,10.635705427079422,13.18306143671798,True,471,15,52,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,00-0037248,J.Cook,RB,1.3982373561598995,8.139811254683615,11.381388168389412,0-15,0.92340475028487,10.5096278995268,10.5096278995268,8.897147383674179,True,472,13,53,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
