player_id,player_name,player_display_name,position,position_group,headshot_url,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,air_yards,player_week_targets,player_week_receptions,player_week_catch_rate,player_week_adot,player_week_target_share,current_season_games_entering,career_targets_entering,player_week_target_share_last_4,player_week_target_share_last_8,player_week_catch_rate_last_4,player_week_catch_rate_last_8,player_week_adot_last_4,player_week_adot_last_8,targets_last_4,targets_last_8,receptions_last_4,receptions_last_8,prior_targets,prior_season_catch_rate,sample_tier,route_position_factor,estimated_routes,route_proxy_status,position_avg_catch_rate,base_catch_rate_blend,projected_catch_rate,projected_target_share,projected_team_plays,projected_team_pass_attempts,projected_team_rush_attempts,projected_pass_rate,projected_rush_rate,projected_team_tds_placeholder,opponent_receptions_allowed_adjustment,opponent_adjustment_status,quality_flags,confidence_score,confidence_bucket,player_history_seasons,history_depth_bucket,history_start_season,history_end_season,max_training_season,max_training_week,target_season,target_week,projection_mode,leakage_check,leakage_status,career_carries_entering,career_rushing_yards_entering,career_games_entering_rush,career_ypc_entering,career_carries_per_game_entering,carries_last_4,rushing_yards_last_4,rush_games_last_4,recent_carries_per_game,recent_ypc_last_4,prior_carries,prior_season_ypc,prior_season_carries_per_game,position_avg_ypc,position_avg_carries_per_game,projected_carries,projected_yards_per_carry,rushing_yards_sample_flag,current_team_verified,team_verify_flag,team_source,team_context_note,projected_rushing_yards_raw,calibration_bucket,calibration_multiplier,projected_rushing_yards_calibrated,projected_rushing_yards,is_prop_candidate,usage_status,overall_rank,team_rank,position_rank,actual_rushing_yards,scoreable
00-0033955,J.McNichols,Jeremy McNichols,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",2024,15,REG,,WAS,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,4,0,0,0,0,-0.8913414427661337,0,1.0,2.0,0.0,0,0,0,22,4,0,-1.175570425344631,0,0.0,0.064516129032258,0.0833333333333333,0.1551075268817204,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,29,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.4,1.4,0.0,2.0,1.0,0.5,0.0,0.064516129032258,12,3.0,0.0078125,0.010485197368421,1.0,0.5,0.0,0.0,0.25,0.25,0.25,0.125,0.0,,CURRENT_STRONG,0.38,3.903336163223072,ROUTE_PROXY_UNVALIDATED,0.7631578947368421,0.9052631578947368,0.95,0.0192636760042283,67.0,36.75,30.25,0.5485074626865671,0.4514925373134328,3.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_PLAYER_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,50.0,249.0,14.0,4.98,3.571428571428572,16.0,66.0,4.0,4.0,4.125,0.0,,0.0,4.262463400351357,7.673756740563212,3.1194021227424464,4.344112190122975,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",13.551032787300947,0-15,1.0217215566182265,13.845382313225748,13.551032787300947,True,HISTORICAL TEST ONLY,88,4,69,4,True
00-0039163,C.Stroud,C.J. Stroud,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt4zrtxlhifaljhj0rn7",2024,15,REG,,HOU,MIA,18,26,131,2,0,4,-27,0,0,194,46,8,-6.688229880207084,3.934816002845764,0,0.6752577319587629,6,4,0,1,1,2,-5.0412987701711245,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.64,11.64,0.0,0.0,0.0,,,0.0,13,2.0,0.0,0.0043103448275862,,0.0,,0.0,0.0,0.125,0.0,0.0,1.0,1.0,CURRENT_STRONG,0.45,3.647585888296532,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7666216016693681,0.8626216016693681,0.005,60.0,36.25,23.75,0.6041666666666666,0.3958333333333333,2.25,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_PLAYER_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,86.0,376.0,30.0,4.372093023255814,2.8666666666666667,12.0,56.0,4.0,3.0,4.666666666666667,43.0,4.116279069767442,2.5294117647058822,4.414436958614052,3.5030343897505056,2.887504660663996,4.444932067954429,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",12.834762062553267,0-15,1.0217215566182265,13.113553073376483,12.834762062553267,True,HISTORICAL TEST ONLY,89,2,20,4,True
00-0034855,B.Mayfield,Baker Mayfield,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2uufyghiphx4oihgucm",2024,15,REG,,TB,LAC,22,27,288,4,1,1,-5,0,0,253,120,12,17.861936522152714,14.891045941756325,0,1.1383399209486167,2,25,0,0,0,1,0.7768584267395924,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,28.02,28.02,0.0,0.0,0.0,,,0.0,13,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,CURRENT_STRONG,0.45,3.320560946587188,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.6888288022258241,0.6888288022258241,0.005,64.0,33.0,31.0,0.515625,0.484375,3.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_PLAYER_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,111.0,435.0,32.0,3.918918918918919,3.46875,12.0,52.0,4.0,3.0,4.333333333333333,66.0,2.9393939393939394,3.473684210526316,4.414436958614052,3.5030343897505056,3.2138852721191045,3.910075964493674,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",12.56653555515312,0-15,1.0217215566182265,12.839500268709335,12.56653555515312,True,HISTORICAL TEST ONLY,90,4,21,25,True
00-0038583,D.Thompson-Robinson,Dorian Thompson-Robinson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ujuyt3hpswlin3aahmhu",2024,15,REG,,CLE,KC,4,9,18,0,1,0,0,0,0,86,15,1,-7.471041835087817,-11.081922054290771,0,0.2093023255813953,3,16,0,0,0,2,0.7160956591251306,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.32,0.32,0.0,0.0,0.0,,,0.0,2,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,PRIOR_HEAVY,0.45,4.729283772412056,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.6888288022258241,0.6888288022258241,0.005,70.75,47.0,23.75,0.6643109540636042,0.3356890459363957,3.25,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE,60,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,17.0,109.0,9.0,6.411764705882353,1.8888888888888888,4.0,39.0,4.0,1.0,9.75,14.0,4.642857142857143,2.0,4.414436958614052,3.5030343897505056,2.3479808196598486,5.005136969128364,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",11.751965603283825,0-15,1.0217215566182265,12.007236589511004,11.751965603283825,True,HISTORICAL TEST ONLY,91,3,22,16,True
00-0038416,T.Bagent,Tyson Bagent,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfwnayxjfnbfs3sm5a21",2024,15,REG,,CHI,MIN,1,1,5,0,0,0,0,0,0,-2,7,0,-0.072181174706202,10.885030031204224,0,0.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,,,0.0,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,CURRENT_BLEND,0.45,4.150701183233984,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.6888288022258241,0.6888288022258241,0.005,64.25,41.25,23.0,0.642023346303502,0.357976653696498,2.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_PLAYER_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,29.0,102.0,8.0,3.5172413793103448,3.625,12.0,5.0,4.0,3.0,0.4166666666666667,23.0,4.739130434782608,4.6,4.414436958614052,3.5030343897505056,3.70405343897505,3.1493094718280896,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",11.665210579521535,0-15,1.0217215566182265,11.918597111588147,11.665210579521535,True,HISTORICAL TEST ONLY,92,3,23,0,True
00-0036264,J.Love,Jordan Love,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uneiwen9drvci9ahuebp",2024,15,REG,,GB,SEA,20,27,229,2,0,0,0,0,0,167,144,10,10.782306672222292,13.332672703724638,0,1.3712574850299402,1,4,0,0,0,0,0.4128223116858862,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.56,17.56,0.0,0.0,0.0,,,0.0,11,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,CURRENT_STRONG,0.45,2.3143303567122824,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.6888288022258241,0.6888288022258241,0.005,52.25,23.0,29.25,0.4401913875598086,0.5598086124401914,3.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_PLAYER_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,78.0,320.0,30.0,4.102564102564102,2.6,9.0,43.0,4.0,2.25,4.777777777777778,56.0,4.446428571428571,2.9473684210526314,4.414436958614052,3.5030343897505056,2.539493824750683,4.523563659231368,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",11.487561978484663,0-15,1.0217215566182265,11.737089706405705,11.487561978484663,True,HISTORICAL TEST ONLY,93,4,24,4,True
00-0033526,S.Perine,Samaje Perine,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ur3jv6biq0pefkrgpzty",2024,15,REG,,KC,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,11,0,0,0,0,-0.3469331183005124,0,1.0,1.0,23.0,0,0,0,-2,25,1,2.284179328125901,0,-11.5,0.0263157894736842,-0.0057636887608069,0.0354391020779614,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.4000000000000004,4.4,0.0,1.0,1.0,1.0,0.0,0.0263157894736842,13,84.0,0.0655913978494623,0.0660695084485407,0.75,0.85,0.0,0.0,2.25,2.375,1.5,1.875,56.0,0.8928571428571429,CURRENT_STRONG,0.38,12.92576721376786,ROUTE_PROXY_UNVALIDATED,0.7631578947368421,0.787687969924812,0.883687969924812,0.0597089044988519,63.0,42.0,21.0,0.6666666666666666,0.3333333333333333,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,69.0,309.0,30.0,4.478260869565218,2.3,2.0,16.0,4.0,0.5,8.0,53.0,4.490566037735849,3.117647058823529,4.262463400351357,7.673756740563212,1.783099601734043,6.044540023382143,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",10.778016908358182,0-15,1.0217215566182265,11.012132212865287,10.778016908358182,True,HISTORICAL TEST ONLY,94,5,70,11,True
00-0026300,J.Johnson,Josh Johnson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ibuhbuhomisj4t8vvhay",2024,15,REG,,BAL,NYG,0,0,0,0,0,1,-5,0,0,0,0,0,-1.179331989493221,,0,,1,-1,0,0,0,0,-3.7215445452020495,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,-0.1,-0.1,0.0,0.0,0.0,,,0.0,2,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,PRIOR_HEAVY,0.45,3.320560946587188,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.6888288022258241,0.6888288022258241,0.005,61.5,33.0,28.5,0.5365853658536586,0.4634146341463415,3.25,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE,60,Medium,1,1 season,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,3.0,2.0,2.0,0.6666666666666666,1.5,3.0,2.0,2.0,1.5,0.6666666666666666,,,,4.414436958614052,3.5030343897505056,3.002275792312879,3.477494385627206,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",10.440397211872508,0-15,1.0217215566182265,10.667178891026971,10.440397211872508,True,HISTORICAL TEST ONLY,95,4,25,-1,False
00-0036442,J.Burrow,Joe Burrow,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gnnvcgui1cijybukk2w7",2024,15,REG,,CIN,TEN,26,37,271,3,2,1,-2,1,1,246,114,12,7.05975479294267,8.357773167746405,0,1.1016260162601623,0,0,0,0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.84,16.84,0.0,0.0,0.0,,,0.0,13,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,CURRENT_STRONG,0.45,5.0563087141214,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.6888288022258241,0.6888288022258241,0.005,69.0,50.25,18.75,0.7282608695652174,0.2717391304347826,4.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_PLAYER_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,66.0,246.0,23.0,3.727272727272727,2.869565217391304,8.0,41.0,4.0,2.0,5.125,31.0,2.838709677419355,3.1,4.414436958614052,3.5030343897505056,2.480586502096221,4.202825660670789,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",10.425472604523591,0-15,1.0217215566182265,10.65193009797452,10.425472604523591,True,HISTORICAL TEST ONLY,96,3,26,0,True
00-0030565,G.Smith,Geno Smith,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqy0933vz5yogwlefb1s",2024,15,REG,,SEA,GB,15,19,149,0,1,3,-24,0,0,115,48,6,-5.205535544278002,22.84202943829929,0,1.2956521739130435,1,5,0,0,0,1,1.2796214109985158,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.46,4.46,0.0,0.0,0.0,,,0.0,13,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,CURRENT_STRONG,0.45,3.4211840055746783,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7666216016693681,0.7666216016693681,0.005,59.5,34.0,25.5,0.5714285714285714,0.4285714285714285,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_PLAYER_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,83.0,381.0,28.0,4.590361445783133,2.9642857142857144,10.0,33.0,4.0,2.5,3.3,37.0,4.1891891891891895,2.466666666666667,4.414436958614052,3.5030343897505056,2.611461243297049,3.891813282315329,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",10.163319552915159,0-15,1.0217215566182265,10.384082674012934,10.163319552915159,True,HISTORICAL TEST ONLY,97,4,27,5,True
00-0034208,M.Boone,Mike Boone,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yeoyrlaf9hlvowj6fdio",2024,15,REG,,CAR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,14,0,0,0,1,0.9262094907462596,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.4,1.4,0.0,0.0,0.0,,,0.0,1,9.0,0.0258097165991902,0.0181131916329284,0.8333333333333333,0.8888888888888888,0.0,0.0,1.0,0.625,0.75,0.5,9.0,0.7777777777777778,PRIOR_HEAVY,0.38,6.998149652421867,ROUTE_PROXY_UNVALIDATED,0.7631578947368421,0.7845029239766083,0.8805029239766082,0.0409397441603684,63.5,36.25,27.25,0.5708661417322834,0.4291338582677165,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE,60,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,9.0,30.0,10.0,3.333333333333333,0.9,6.0,10.0,4.0,1.5,1.6666666666666667,5.0,4.6,0.5555555555555556,4.262463400351357,7.673756740563212,2.4212169629185807,4.165195523456308,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",10.08484205526495,0-15,1.0217215566182265,10.30390052295426,10.08484205526495,True,HISTORICAL TEST ONLY,98,3,71,14,False
00-0034771,M.Rudolph,Mason Rudolph,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vaeklpqoesk72mlloora",2024,15,REG,,TEN,CIN,21,26,209,2,1,0,0,0,0,141,134,10,9.5395835575182,12.67587411403656,0,1.482269503546099,2,14,0,0,0,2,1.1408470133319497,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,15.76,15.76,0.0,0.0,0.0,,,0.0,4,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,CURRENT_BLEND,0.45,3.597274358802787,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.6888288022258241,0.6888288022258241,0.005,58.5,35.75,22.75,0.6111111111111112,0.3888888888888889,1.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_PLAYER_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,25.0,85.0,9.0,3.4,2.7777777777777777,13.0,61.0,4.0,3.25,4.6923076923076925,12.0,2.0,2.4,4.414436958614052,3.5030343897505056,2.906970105641717,3.449857851484416,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",10.02863364297856,0-15,1.0217215566182265,10.24647117645797,10.02863364297856,True,HISTORICAL TEST ONLY,99,3,28,14,True
00-0030578,C.Patterson,Cordarrelle Patterson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",2024,15,REG,,PIT,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,9,0,0,0,2,-0.5700040988158435,0,1.0,1.0,-1.0,0,0,0,-6,5,0,-0.9014695808291436,0,0.1666666666666666,0.0476190476190476,-0.0384615384615384,0.0445054945054945,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.8,1.8,0.0,1.0,1.0,1.0,0.0,0.0476190476190476,9,24.0,0.0390625,0.0475050403225806,1.0,0.92,0.0,0.0,1.25,1.5,1.25,1.25,12.0,0.75,CURRENT_STRONG,0.38,8.371875,ROUTE_PROXY_UNVALIDATED,0.7631578947368421,0.9019736842105264,0.95,0.0411386760042283,67.5,35.25,32.25,0.5222222222222223,0.4777777777777778,2.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,78.0,304.0,21.0,3.897435897435898,3.7142857142857135,9.0,17.0,4.0,2.25,1.8888888888888888,50.0,3.62,4.166666666666667,4.262463400351357,7.673756740563212,3.2199973608376844,2.9607335195223152,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",9.533554119005524,0-15,1.0217215566182265,9.74063775457443,9.533554119005524,True,HISTORICAL TEST ONLY,100,5,72,9,True
00-0039152,W.Levis,Will Levis,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n7usvaleeuqvwomo68kf",2024,15,REG,,TEN,CIN,8,12,89,0,3,1,-7,0,0,66,55,3,-12.299817095045,-4.497944811979931,0,1.3484848484848484,2,0,0,1,1,1,-3.1392588624730706,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,-4.44,-4.44,0.0,0.0,0.0,,,0.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,CURRENT_STRONG,0.45,3.597274358802787,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.6888288022258241,0.6888288022258241,0.005,58.5,35.75,22.75,0.6111111111111112,0.3888888888888889,1.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_PLAYER_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,64.0,232.0,19.0,3.625,3.3684210526315788,18.0,28.0,4.0,4.5,1.5555555555555556,25.0,2.28,2.7777777777777777,4.414436958614052,3.5030343897505056,3.849859321826706,2.436443695861405,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",9.379965474617942,0-15,1.0217215566182265,9.583712925751865,9.379965474617942,True,HISTORICAL TEST ONLY,101,4,29,0,True
