projection_mode,season,week,team,opponent_team,player_id,player_name,position,projected_team_rush_attempts,projected_player_rush_attempt_share,projected_carries_raw,calibration_bucket,calibration_multiplier,projected_carries_calibrated,projected_carries,is_prop_candidate,overall_rank,team_rank,position_rank,confidence_score,confidence_bucket,quality_flags,usage_status,leakage_status
historical_test,2025,1,SF,ARI,00-0035973,P.Taylor,RB,20.75,0.0973908157581365,2.0208594269813323,0-3,0.986118670675152,1.9928072117561808,1.9928072117561808,True,171,5,141,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,BAL,00-0030578,C.Patterson,RB,22.25,0.0907510465960609,2.019210786762355,0-3,0.986118670675152,1.9911814568550215,1.9911814568550215,True,172,5,142,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,PHI,00-0033662,C.Rush,QB,32.25,0.0615057214907397,1.9835595180763552,0-3,0.986118670675152,1.9560250751705006,1.9560250751705006,True,173,7,31,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,SF,00-0031376,J.McKinnon,RB,19.75,0.0991733993189886,1.9586746365500247,0-3,0.986118670675152,1.931485628879847,1.931485628879847,True,174,4,143,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIN,GB,00-0038598,J.Hall,QB,22.75,0.0860790986731091,1.9582994948132322,0-3,0.986118670675152,1.9311156946090462,1.9311156946090462,True,175,5,32,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ARI,SEA,00-0038705,E.Demercado,RB,27.75,0.0703941344324643,1.9534372305008842,0-3,0.986118670675152,1.9263209249888824,1.9263209249888824,True,176,7,144,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,ATL,00-0033077,D.Prescott,QB,32.25,0.0600226643407367,1.9357309249887586,0-3,0.986118670675152,1.908860406534697,1.908860406534697,True,177,8,33,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,LV,00-0029604,K.Cousins,QB,34.0,0.0567149184584036,1.9283072275857225,0-3,0.986118670675152,1.9015397599201205,1.9015397599201205,True,178,5,34,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SEA,LA,00-0030565,G.Smith,QB,20.0,0.0961652834724437,1.923305669448874,0-3,0.986118670675152,1.896607630058907,1.896607630058907,True,179,4,35,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,CLE,00-0028986,C.Keenum,QB,27.25,0.0695297666797434,1.8946861420230074,0-3,0.986118670675152,1.8683853797183605,1.8683853797183605,True,180,6,36,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NO,TB,00-0033948,Ja.Williams,RB,17.0,0.1100646162041336,1.8710984754702713,0-3,0.986118670675152,1.8451251413330474,1.8451251413330474,True,181,4,145,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,ATL,00-0039150,B.Young,QB,23.75,0.0781720860902122,1.8565870446425397,0-3,0.986118670675152,1.8308151484556103,1.8308151484556103,True,182,5,37,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DEN,KC,00-0035264,J.Stidham,QB,27.0,0.068477165124975,1.8488834583743248,0-3,0.986118670675152,1.823218498205367,1.823218498205367,True,183,7,38,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,LV,00-0037609,A.Shampklin,RB,22.25,0.0805834924007365,1.7929827059163872,0-3,0.986118670675152,1.7680937225018047,1.7680937225018047,True,184,6,146,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,NYG,00-0038400,T.McKee,QB,37.5,0.0474455738362599,1.7792090188597462,0-3,0.986118670675152,1.7545112325312144,1.7545112325312144,True,185,8,39,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,DEN,00-0033869,M.Trubisky,QB,36.5,0.0485198118963755,1.7709731342177057,0-3,0.986118670675152,1.7463896729161716,1.7463896729161716,True,186,8,40,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,CAR,00-0039917,M.Penix,QB,34.0,0.0515758832505233,1.7535800305177922,0-3,0.986118670675152,1.7292380086166979,1.7292380086166979,True,187,6,41,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,SEA,00-0039738,B.Corum,RB,21.5,0.0805544824534053,1.731921372748214,0-3,0.986118670675152,1.707880001808353,1.707880001808353,True,188,5,147,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,PIT,00-0036442,J.Burrow,QB,24.25,0.0706532570618388,1.7133414837495908,0-3,0.986118670675152,1.689558026367739,1.689558026367739,True,189,5,42,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,TB,00-0037745,V.Jones,RB,23.75,0.0720332683954089,1.7107901243909613,0-3,0.986118670675152,1.6870420832685928,1.6870420832685928,True,190,6,148,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,KC,00-0038102,K.Pickett,QB,37.5,0.045062601880122,1.6898475705045748,0-3,0.986118670675152,1.6663902398696064,1.6663902398696064,True,191,9,43,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,MIA,00-0039798,I.Davis,RB,21.75,0.0769968767863303,1.6746820701026839,0-3,0.986118670675152,1.6514352567731703,1.6514352567731703,True,192,5,149,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,CIN,00-0032436,J.Driskel,QB,23.0,0.0727324385381937,1.6728460863784549,0-3,0.986118670675152,1.6496247589436526,1.6496247589436526,True,193,5,44,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,MIN,00-0037557,R.Rivers,RB,21.5,0.0766770392017786,1.6485563428382397,0-3,0.986118670675152,1.625672189332735,1.625672189332735,True,194,6,150,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,DEN,00-0039325,C.Steele,RB,19.75,0.0829113377258139,1.6374989200848244,0-3,0.986118670675152,1.614768258306044,1.614768258306044,True,195,5,151,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SF,ARI,00-0033949,J.Dobbs,QB,20.75,0.0788775229797872,1.6367086018305845,0-3,0.986118670675152,1.6139889107197627,1.6139889107197627,True,196,6,45,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SEA,CHI,00-0039299,G.Holani,RB,20.0,0.0817830346472484,1.635660692944968,0-3,0.986118670675152,1.6129555482024898,1.6129555482024898,True,197,5,152,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,ATL,00-0037429,R.Blackshear,RB,23.75,0.0676234467753822,1.6060568609153274,0-3,0.986118670675152,1.5837626567145302,1.5837626567145302,True,198,7,153,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,CHI,00-0038128,M.Willis,QB,30.25,0.0530778184166014,1.6056040071021922,0-3,0.986118670675152,1.5833160891143112,1.5833160891143112,True,199,8,46,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,CIN,00-0033537,D.Watson,QB,23.0,0.0695575089788034,1.5998227065124784,0-3,0.986118670675152,1.577615040662009,1.577615040662009,True,200,6,47,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,LAC,00-0035806,J.Hasty,RB,26.0,0.0611825618388775,1.590746607810815,0-3,0.986118670675152,1.5686649302754083,1.5686649302754083,True,201,7,154,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CHI,MIN,00-0038416,T.Bagent,QB,23.75,0.0669158694326358,1.5892518990251003,0-3,0.986118670675152,1.567190970034593,1.567190970034593,True,202,6,48,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CHI,MIN,00-0035594,T.Homer,RB,23.75,0.0658734552302363,1.564494561718112,0-3,0.986118670675152,1.5427772974799692,1.5427772974799692,True,203,7,155,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIN,NYJ,00-0035311,M.Gaskin,RB,22.75,0.0682885115040573,1.5535636367173038,0-3,0.986118670675152,1.5319981082489225,1.5319981082489225,True,204,6,156,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,MIA,00-0037013,Z.Wilson,QB,21.75,0.0712592043031673,1.5498876935938888,0-3,0.986118670675152,1.528373192102583,1.528373192102583,True,205,6,49,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,CAR,00-0036928,K.Trask,QB,29.75,0.0516548706987209,1.5367324032869467,0-3,0.986118670675152,1.5154005147127556,1.5154005147127556,True,206,6,50,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,BAL,00-0038476,T.DeVito,QB,22.0,0.0688623720269796,1.5149721845935513,0-3,0.986118670675152,1.4939423567812238,1.4939423567812238,True,207,7,51,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,MIN,00-0039603,B.Brooks,RB,27.25,0.0554212744788146,1.5102297295476979,0-3,0.986118670675152,1.4892657333156702,1.4892657333156702,True,208,7,157,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,NYG,00-0035924,J.Ward,RB,22.25,0.0678146849558652,1.5088767402680008,0-3,0.986118670675152,1.4879315253257375,1.4879315253257375,True,209,7,158,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,IND,JAX,00-0026158,J.Flacco,QB,37.25,0.0403042714310864,1.5013341108079683,0-3,0.986118670675152,1.480493597589215,1.480493597589215,True,210,7,52,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,NE,00-0032156,T.Siemian,QB,21.75,0.0670392821715272,1.4581043872307167,0-3,0.986118670675152,1.4378639600415615,1.4378639600415615,True,211,7,53,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,MIN,00-0038391,S.Clifford,QB,30.25,0.0479451921979165,1.4503420639869742,0-3,0.986118670675152,1.4302093881630913,1.4302093881630913,True,212,9,54,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SF,CHI,00-0036450,K.Vaughn,RB,20.75,0.0692352574984043,1.4366315930918891,0-3,0.986118670675152,1.4166892368296997,1.4166892368296997,True,213,7,159,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SF,DET,00-0037834,B.Purdy,QB,20.75,0.0683526581145911,1.4183176558777653,0-3,0.986118670675152,1.3986295214092797,1.3986295214092797,True,214,8,55,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,MIA,00-0038098,P.Strong,RB,23.0,0.0612409516430572,1.4085418877903155,0-3,0.986118670675152,1.3889894539780552,1.3889894539780552,True,215,7,160,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BAL,HOU,00-0026300,J.Johnson,QB,39.5,0.0353008688569349,1.3943843198489285,0-3,0.986118670675152,1.3750284118997014,1.3750284118997014,True,216,7,56,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,CHI,00-0026625,B.Hoyer,QB,24.75,0.0556888479061913,1.3782989856782348,0-3,0.986118670675152,1.3591663635499314,1.3591663635499314,True,217,6,57,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NO,TB,00-0038678,J.Mims,RB,17.0,0.0798168058876837,1.356885700090623,0-3,0.986118670675152,1.3380503228314882,1.3380503228314882,True,218,5,161,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,WAS,00-0027973,A.Dalton,QB,23.75,0.0563259530731691,1.3377413854877662,0-3,0.986118670675152,1.3191717567643322,1.3191717567643322,True,219,8,58,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,SF,00-0039364,S.Vaki,RB,29.75,0.0443232562915989,1.3186168746750673,0-3,0.986118670675152,1.3003127195844009,1.3003127195844009,True,220,7,162,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,KC,00-0034959,A.Beck,RB,27.25,0.048373109219241,1.3181672262243171,0-3,0.986118670675152,1.299869312851876,1.299869312851876,True,221,8,163,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,PHI,00-0033873,P.Mahomes,QB,19.75,0.0663722335932774,1.3108516134672288,0-3,0.986118670675152,1.2926552505246818,1.2926552505246818,True,222,6,59,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,WAS,00-0033106,J.Goff,QB,29.75,0.0436616137467145,1.2989330089647564,0-3,0.986118670675152,1.280902092096401,1.280902092096401,True,223,8,60,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,PIT,00-0035291,T.Williams,RB,24.25,0.0531617385837907,1.2891721606569246,0-3,0.986118670675152,1.27127673733842,1.27127673733842,True,224,6,164,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,BAL,00-0038583,D.Thompson-Robinson,QB,23.0,0.0548131676246651,1.2607028553672972,0-3,0.986118670675152,1.2432026238511675,1.2432026238511675,True,225,8,61,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SEA,GB,00-0037077,S.Howell,QB,20.0,0.0630224636770183,1.260449273540366,0-3,0.986118670675152,1.242952562077087,1.242952562077087,True,226,6,62,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,DEN,00-0033275,P.Walker,QB,23.0,0.0544549330329398,1.2524634597576154,0-3,0.986118670675152,1.2350776020053815,1.2350776020053815,True,227,9,63,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,CLE,00-0035100,J.Browning,QB,24.25,0.0515858798310643,1.2509575859033093,0-3,0.986118670675152,1.2335926316819688,1.2335926316819688,True,228,7,64,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,LAC,00-0033119,J.Brissett,QB,26.0,0.047738093921028,1.241190441946728,0-3,0.986118670675152,1.2239610686672118,1.2239610686672118,True,229,8,65,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ARI,SF,00-0036425,D.Dallas,RB,27.75,0.0446406564915998,1.2387782176418944,0-3,0.986118670675152,1.221582329242359,1.221582329242359,True,230,8,165,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,SF,00-0036212,T.Tagovailoa,QB,24.75,0.0481593577088384,1.1919441032937503,0-3,0.986118670675152,1.1753983346591192,1.1753983346591192,True,231,7,66,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,LAC,00-0038122,D.Ridder,QB,24.75,0.0473137104665135,1.1710143340462091,0-3,0.986118670675152,1.1547590984311962,1.1547590984311962,True,232,7,67,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,LAC,00-0039244,C.Collier,RB,24.75,0.0471779435795392,1.1676541035935952,0-3,0.986118670675152,1.1514455124441023,1.1514455124441023,True,233,8,166,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,JAX,00-0038550,H.Hooker,QB,29.75,0.0389592360672952,1.1590372730020322,0-3,0.986118670675152,1.1429482949157173,1.1429482949157173,True,234,9,68,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,LAC,00-0038579,A.O'Connell,QB,24.75,0.0466954145274931,1.1557115095554542,0-3,0.986118670675152,1.1396686974867978,1.1396686974867978,True,235,9,69,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,BUF,00-0028118,T.Taylor,QB,21.75,0.0523254575340356,1.1380787013652742,0-3,0.986118670675152,1.1222806561140275,1.1222806561140275,True,236,8,70,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,PHI,00-0036264,J.Love,QB,30.25,0.0369275934390095,1.1170597015300372,0-3,0.986118670675152,1.1015534279375823,1.1015534279375823,True,237,10,71,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,LAC,00-0027948,B.Gabbert,QB,19.75,0.0563928176082724,1.11375814776338,0-3,0.986118670675152,1.0982977041260438,1.0982977041260438,True,238,7,72,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,GB,00-0034955,B.Rypien,QB,21.5,0.0501919321464019,1.0791265411476407,0-3,0.986118670675152,1.0641468302467862,1.0641468302467862,True,239,7,73,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,DEN,00-0035289,G.Minshew,QB,24.75,0.04331856747592,1.07213454502902,0-3,0.986118670675152,1.0572518923289262,1.0572518923289262,True,240,10,74,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,PHI,00-0038396,E.Gray,RB,22.0,0.0487069206658817,1.0715522546493974,0-3,0.986118670675152,1.0566776849138257,1.0566776849138257,True,241,8,167,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,PHI,00-0035704,D.Lock,QB,22.0,0.047691409328546,1.049211005228012,0-3,0.986118670675152,1.034646561733187,1.034646561733187,True,242,9,75,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,DEN,00-0032950,C.Wentz,QB,19.75,0.053013853967476,1.0470236158576511,0-3,0.986118670675152,1.032489536235038,1.032489536235038,True,243,8,76,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NO,TB,00-0039376,S.Rattler,QB,17.0,0.0610157764745326,1.0372682000670541,0-3,0.986118670675152,1.022869538583731,1.022869538583731,True,244,6,77,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
