projection_mode,history_start_season,history_end_season,max_training_season,max_training_week,target_season,target_week,leakage_check,leakage_status,season,week,team,player_id,player_name,position,projected_team_pass_attempts,projected_target_share,projected_catch_rate,projected_receptions_raw,calibration_bucket,calibration_multiplier,projected_receptions_calibrated,projected_receptions,estimated_routes,is_prop_candidate,overall_rank,team_rank,position_rank,current_team_verified,team_verify_flag,team_source,team_context_note,route_proxy_status,confidence_score,confidence_bucket,quality_flags
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,PIT,00-0037304,Co.Heyward,TE,36.75,0.0597451159951159,0.8776486406677472,1.9269943291071505,1-2,0.7798033969713766,1.5026767237823349,1.5026767237823349,10.831885623188889,True,349,12,86,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NYG,00-0036635,I.Smith-Marsette,WR,33.5,0.0833333333333333,0.6888288022258241,1.9229804062137583,1-2,0.7798033969713766,1.4995466530748864,1.4995466530748864,6.142478734191922,True,350,8,244,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NYG,00-0035645,G.Olszewski,WR,33.5,0.0833333333333333,0.6888288022258241,1.9229804062137583,1-2,0.7798033969713766,1.4995466530748864,1.4995466530748864,6.142478734191922,True,351,9,245,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NYG,00-0038477,B.Ford-Wheaton,WR,33.5,0.0833333333333333,0.6888288022258241,1.9229804062137583,1-2,0.7798033969713766,1.4995466530748864,1.4995466530748864,6.142478734191922,True,352,10,246,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,DEN,00-0036997,J.Williams,RB,32.25,0.0702032504671601,0.846966822485929,1.9175793232374292,1-2,0.7798033969713766,1.4953348702226206,1.4953348702226206,14.647864908506298,True,353,9,21,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NYJ,00-0038120,B.Hall,RB,38.25,0.0588248726142574,0.8493153073344138,1.9110030771956807,1-2,0.7798033969713766,1.4902066912199456,1.4902066912199456,14.341135130317852,True,354,11,22,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,ATL,00-0031868,D.Byrd,WR,30.75,0.0980392156862745,0.6337224980477582,1.9104869426439766,1-2,0.7798033969713766,1.4898042077432323,1.4898042077432323,19.339022193786445,True,355,6,247,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,WAS,00-0036345,K.Osborn,WR,39.75,0.0934142303848075,0.5123681589901316,1.9025334705183172,1-2,0.7798033969713766,1.483602063161926,1.483602063161926,20.698104290015,True,356,14,248,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,LA,00-0037840,K.Williams,RB,38.75,0.0545256648186574,0.8998708628899694,1.901309710688061,1-2,0.7798033969713766,1.4826477710892152,1.4826477710892152,13.18306143671798,True,357,13,23,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,DAL,00-0039062,J.Mingo,WR,33.0,0.1025473028392939,0.5614256986726712,1.8998988077371033,1-2,0.7798033969713766,1.4815475441752615,1.4815475441752615,23.722821249872297,True,358,9,249,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,CHI,00-0033757,R.Tonyan,TE,35.75,0.072298244478951,0.7343474980477582,1.8980402493324706,1-2,0.7798033969713766,1.4800982340178592,1.4800982340178592,21.06449938996152,True,359,10,87,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,CAR,00-0036555,C.Hubbard,RB,32.75,0.0662371045728603,0.8741301221492287,1.896220032188054,1-2,0.7798033969713766,1.4786788225054175,1.4786788225054175,14.02475625680963,True,360,9,24,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NE,00-0032200,T.Montgomery,WR,30.5,0.0899267399267399,0.6912224980477581,1.8958612673102928,1-2,0.7798033969713766,1.4783990564350253,1.4783990564350253,12.843950301237516,True,361,8,250,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,TB,00-0037256,R.White,RB,33.25,0.0602289804714779,0.9455511830406286,1.89357365929305,1-2,0.7798033969713766,1.4766151719322405,1.4766151719322405,12.821049085079297,True,362,14,25,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,KC,00-0039824,J.Wiley,TE,30.0,0.0664251207729468,0.95,1.8931159420289836,1-2,0.7798033969713766,1.476258242454869,1.476258242454869,14.242618225348997,True,363,11,88,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,LAC,00-0034830,H.Hurst,TE,37.0,0.0704594017094017,0.7256587572807298,1.8917908296779622,1-2,0.7798033969713766,1.4752249153421737,1.4752249153421737,20.569010297420355,True,364,14,89,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,DAL,00-0038547,L.Schoonmaker,TE,33.0,0.0652696318018898,0.8776486406677472,1.890365519717827,1-2,0.7798033969713766,1.4741134537935232,1.4741134537935232,14.81075459296059,True,365,10,90,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,DET,00-0035685,D.Montgomery,RB,37.5,0.0529778317369746,0.95,1.88733525562972,1-2,0.7798033969713766,1.471750443563897,1.471750443563897,12.255171239530478,True,366,15,26,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NE,00-0038104,T.Thornton,WR,30.5,0.1025083161544227,0.6018126034345759,1.8815692968669253,1-2,0.7798033969713766,1.4672541293338728,1.4672541293338728,21.903382087787023,True,367,9,251,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,LV,00-0035562,J.Horsted,TE,39.0,0.0569444444444444,0.8470630417806593,1.8811858386212128,1-2,0.7798033969713766,1.4669551072912697,1.4669551072912697,6.618519471906084,True,368,16,91,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NO,00-0038678,J.Mims,RB,38.25,0.0631045311277869,0.7776486406677472,1.8770480965698375,1-2,0.7798033969713766,1.4637284819838159,1.4637284819838159,15.551014396615296,True,369,20,27,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,JAX,00-0036973,T.Etienne,RB,36.75,0.06314492584185,0.8059819740010805,1.870342445197604,1-2,0.7798033969713766,1.4584993922648424,1.4584993922648424,14.951712102484247,True,370,15,28,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,CLE,00-0038710,B.Whiteheart,TE,40.5,0.0625452975107771,0.7359792701012426,1.8642977176149953,1-2,0.7798033969713766,1.4537856931621576,1.4537856931621576,15.41871165445399,True,371,13,92,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,BUF,00-0038933,D.Kincaid,TE,30.25,0.0817020822665983,0.7502676882867949,1.854277579808942,1-2,0.7798033969713766,1.4459719556628758,1.4459719556628758,22.27382862596788,True,372,7,93,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NYG,00-0031484,C.Manhertz,TE,33.5,0.0630324536574536,0.8776486406677472,1.8532316335589667,1-2,0.7798033969713766,1.4451563232240956,1.4451563232240956,13.190705678003594,True,373,11,94,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,DEN,00-0036959,M.Bandy,WR,32.25,0.0833333333333333,0.6888288022258241,1.8512274059819016,1-2,0.7798033969713766,1.4435934197511966,1.4435934197511966,5.913281766498193,True,374,10,252,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,PIT,00-0031585,M.Pruitt,TE,36.75,0.070579594017094,0.7072292701012426,1.8344113374576145,1-2,0.7798033969713766,1.430480192392254,1.430480192392254,20.512244232690342,True,375,13,95,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,GB,00-0037306,J.FitzPatrick,TE,32.0,0.0602346999405822,0.95,1.8311348781936987,1-2,0.7798033969713766,1.4279251983282142,1.4279251983282142,9.967716873945829,True,376,8,96,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,GB,00-0038809,B.Sims,TE,32.0,0.0670860415130364,0.8526486406677473,1.8304263073238576,1-2,0.7798033969713766,1.427372652356917,1.427372652356917,15.647187113914976,True,377,9,97,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,PIT,00-0036893,N.Harris,RB,36.75,0.0620214188377781,0.8000015818442178,1.823433319307863,1-2,0.7798033969713766,1.4219194965470643,1.4219194965470643,14.655694671572755,True,378,14,29,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,KC,00-0034286,R.James,WR,30.0,0.0902340102707749,0.6720558313810915,1.8192687837412673,1-2,0.7798033969713766,1.4186719775654248,1.4186719775654248,12.92441666840277,True,379,12,253,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NYG,00-0038938,J.Hyatt,WR,33.5,0.0955674958732023,0.5660011999258041,1.812059130827584,1-2,0.7798033969713766,1.41304986573235,1.41304986573235,19.216565836102436,True,380,12,254,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,ATL,00-0036463,C.Blair,WR,30.75,0.0917124542124542,0.6401459367679092,1.805312663639801,1-2,0.7798033969713766,1.4077889477017609,1.4077889477017609,14.59782644610318,True,381,7,255,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
