Player Name,Player ID,Position,Current Team,Roster Status,Depth Chart Role,Source,Updated At,Current Team Verified,Team Verify Flag,Validation Status,Notes
P.Campbell,00-0035639,WR,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Turner,00-0037078,TE,WAS,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Chark,00-0034777,WR,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Parham,00-0035329,TE,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Mattison,00-0034972,RB,LV,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Holker,00-0039613,TE,NO,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Burton,00-0039810,WR,CIN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Dotson,00-0037741,WR,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Brooks,00-0038640,WR,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Tremble,00-0037005,TE,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
H.Long,00-0037004,TE,LA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Conner,00-0037348,TE,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.Sims,00-0034928,WR,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Ford,00-0037267,RB,CLE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
L.Krull,00-0037539,TE,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Mayer,00-0039066,TE,LV,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.Fehoko,00-0036646,WR,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Bellinger,00-0038115,TE,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Irwin,00-0035341,WR,CIN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Mitchell,00-0037282,TE,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Parkinson,00-0036244,TE,LA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Henderson,00-0035664,RB,LA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Johnson,00-0036254,WR,CHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Wells,00-0034575,TE,TB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Rodgers,00-0036991,WR,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Deguara,00-0036332,TE,JAX,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Mitchell,00-0039890,WR,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Erickson,00-0032543,WR,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Spears,00-0039032,RB,TEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
I.Likely,00-0037838,TE,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Wright,00-0036754,TE,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Jackson,00-0038969,WR,TEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Palmer,00-0039052,WR,TB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Irving,00-0039361,RB,TB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Lewis,00-0024243,TE,CHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Herbert,00-0036906,RB,CIN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Washington,00-0038558,TE,PIT,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Ruckert,00-0037805,TE,NYJ,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Stover,00-0039359,TE,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
P.Dorsett,00-0032208,WR,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
N.Gray,00-0036637,TE,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Bell,00-0038647,WR,SF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Winfree,00-0035593,WR,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
P.Hendershot,00-0037569,TE,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
L.Farrell,00-0036887,TE,JAX,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Co.Heyward,00-0037304,TE,PIT,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
I.Smith-Marsette,00-0036635,WR,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
G.Olszewski,00-0035645,WR,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Ford-Wheaton,00-0038477,WR,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Williams,00-0036997,RB,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Hall,00-0038120,RB,NYJ,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Byrd,00-0031868,WR,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Osborn,00-0036345,WR,WAS,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Williams,00-0037840,RB,LA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Mingo,00-0039062,WR,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Tonyan,00-0033757,TE,CHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Hubbard,00-0036555,RB,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Montgomery,00-0032200,WR,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.White,00-0037256,RB,TB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Wiley,00-0039824,TE,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
H.Hurst,00-0034830,TE,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
L.Schoonmaker,00-0038547,TE,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Montgomery,00-0035685,RB,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Thornton,00-0038104,WR,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Horsted,00-0035562,TE,LV,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Mims,00-0038678,RB,NO,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Etienne,00-0036973,RB,JAX,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Whiteheart,00-0038710,TE,CLE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Kincaid,00-0038933,TE,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Manhertz,00-0031484,TE,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Bandy,00-0036959,WR,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Pruitt,00-0031585,TE,PIT,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.FitzPatrick,00-0037306,TE,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Sims,00-0038809,TE,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
N.Harris,00-0036893,RB,PIT,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.James,00-0034286,WR,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Hyatt,00-0038938,WR,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Blair,00-0036463,WR,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Sanders,00-0039356,TE,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Knox,00-0035689,TE,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Cas.Washington,00-0039394,WR,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Bates,00-0036628,TE,WAS,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
P.Brown,00-0033439,TE,SEA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Swift,00-0036275,RB,CHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.Barkley,00-0034844,RB,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Thrash,00-0039379,WR,CLE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Slater,00-0026293,WR,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Cunningham,00-0038911,WR,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Trautman,00-0036422,TE,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Jordan,00-0036556,TE,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Virgil,00-0037387,WR,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Washington,00-0037272,WR,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Sanders,00-0035243,RB,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Keyton,00-0039543,WR,LV,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Granson,00-0036876,TE,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Chosen,00-0032688,WR,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
I.Thomas,00-0034365,TE,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Quitoriano,00-0037277,TE,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
L.Musgrave,00-0039144,TE,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Ross,00-0033460,WR,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Jackson,00-0039392,WR,TEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Mostert,00-0031687,RB,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Robinson,00-0038542,RB,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Dwelley,00-0034073,TE,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.Ahmed,00-0036020,RB,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Isabella,00-0035527,WR,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.McCormick,00-0037509,RB,LV,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
L.Treadwell,00-0032951,WR,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Yeboah,00-0036510,TE,NYJ,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Tracy,00-0039384,RB,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
G.Calcaterra,00-0037086,TE,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Ogletree,00-0037292,TE,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
L.Cager,00-0036145,TE,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
G.Ricci,00-0035956,TE,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Harty,00-0035215,WR,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Alie-Cox,00-0033217,TE,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Lloyd,00-0039811,RB,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
G.Everett,00-0033895,TE,CHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Z.Charbonnet,00-0039165,RB,SEA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Robinson,00-0037746,RB,WAS,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Dobbins,00-0036158,RB,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Rader,00-0034193,TE,TEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Williams,00-0037451,TE,PIT,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
N.Remigio,00-0038519,WR,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Hill,00-0038720,TE,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Woerner,00-0036429,TE,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Akers,00-0036414,RB,MIN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
P.Strong,00-0038098,RB,CLE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.McLaughlin,00-0038794,RB,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Spann-Ford,00-0039530,TE,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Tonges,00-0037112,TE,SF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
E.Tomlinson,00-0031690,TE,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Jacobs,00-0035700,RB,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Smythe,00-0034798,TE,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Johnson,00-0039021,RB,CHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Wesco,00-0035259,TE,TEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Gaskin,00-0035311,RB,MIN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Gibson,00-0036328,RB,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Yankoff,00-0039686,TE,WAS,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Corum,00-0039738,RB,LA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
N.Agholor,00-0031549,WR,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Hill,00-0034975,RB,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Allen,00-0037039,WR,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Shorter,00-0038590,TE,LV,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Firkser,00-0033455,TE,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
I.Abanikanda,00-0038389,RB,NYJ,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
E.Dotson,00-0038862,RB,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Edmonds,00-0034681,RB,TB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Jackson,00-0036493,RB,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Dallas,00-0036425,RB,ARI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Kroft,00-0032214,TE,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Kieft,00-0037311,TE,TB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
G.Dulcich,00-0037252,TE,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
