line,rank,player_name,team,opponent,position,calibrated_projection,model_over_probability,confidence_tier,flags,usage_status,notes
25.5,24,J.Dobbs,SF,ARI,QB,13.172313262770883,0.08955258396366172,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
25.5,25,J.Love,GB,PHI,QB,12.973667516081331,0.08610068523834924,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,1,K.Murray,ARI,SF,QB,32.49919987521579,0.7070650032796314,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,2,C.Williams,CHI,GB,QB,30.41695015325381,0.6247194686964502,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,3,J.Goff,DET,WAS,QB,30.137947366577308,0.6131325404213734,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,4,B.Mayfield,TB,WAS,QB,28.574253190116945,0.5466000656342315,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,5,J.Daniels,WAS,PHI,QB,27.73747045986438,0.5103236248398533,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,6,B.Nix,DEN,BUF,QB,27.48940802056919,0.4995394803859118,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,7,J.Burrow,CIN,PIT,QB,26.284503997069507,0.4473066331315203,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,8,L.Jackson,BAL,BUF,QB,23.54693264688178,0.33329984749383423,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,9,G.Smith,SEA,LA,QB,23.049590702648366,0.3138305481436815,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,10,S.Darnold,MIN,LA,QB,23.02994032353384,0.3130713883819485,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,11,R.Wilson,PIT,BAL,QB,22.463631047680163,0.29154339662597617,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,12,J.Flacco,IND,JAX,QB,22.027239923762806,0.27544035004666134,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,13,J.Allen,BUF,KC,QB,15.341667010111776,0.09257586689481445,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,14,B.Purdy,SF,DET,QB,14.847993243551516,0.08396882642560555,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,15,S.Rattler,NO,TB,QB,14.81676074619008,0.08344521944017858,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,16,T.Tagovailoa,MIA,SF,QB,14.32380278730248,0.07550273224979576,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,17,B.Young,CAR,ATL,QB,14.059887484278777,0.07149437022937533,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,18,D.Prescott,DAL,ATL,QB,13.471733537332227,0.063150745799885,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,19,A.Dalton,CAR,WAS,QB,13.390293066698677,0.06205778163228892,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,20,J.Herbert,LAC,HOU,QB,13.377044847890245,0.06188138933696008,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,21,E.Stick,LAC,KC,QB,13.37458375034336,0.06184866440206216,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,22,D.Carr,NO,NYG,QB,13.353814395679498,0.06157303439501027,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,23,J.Hall,MIN,GB,QB,13.27065579571555,0.06047903621804551,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,24,J.Dobbs,SF,ARI,QB,13.172313262770883,0.059204979061240115,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
27.5,25,J.Love,GB,PHI,QB,12.973667516081331,0.05669573770060299,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,1,K.Murray,ARI,SF,QB,32.49919987521579,0.6281144403174529,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,2,C.Williams,CHI,GB,QB,30.41695015325381,0.5398010437263121,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,3,J.Goff,DET,WAS,QB,30.137947366577308,0.5277144444235637,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,4,B.Mayfield,TB,WAS,QB,28.574253190116945,0.4598184171377532,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,5,J.Daniels,WAS,PHI,QB,27.73747045986438,0.4238371216262309,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,6,B.Nix,DEN,BUF,QB,27.48940802056919,0.4132777040268416,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,7,J.Burrow,CIN,PIT,QB,26.284503997069507,0.36300566765667586,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,8,L.Jackson,BAL,BUF,QB,23.54693264688178,0.2582381798687233,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,9,G.Smith,SEA,LA,QB,23.049590702648366,0.24103141466259437,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,10,S.Darnold,MIN,LA,QB,23.02994032353384,0.24036460455326758,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,11,R.Wilson,PIT,BAL,QB,22.463631047680163,0.22158576397318752,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,12,J.Flacco,IND,JAX,QB,22.027239923762806,0.2077056062018141,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,13,J.Allen,BUF,KC,QB,15.341667010111776,0.06141227164059515,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,14,B.Purdy,SF,DET,QB,14.847993243551516,0.05515202430214816,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,15,S.Rattler,NO,TB,QB,14.81676074619008,0.05477357976635022,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,16,T.Tagovailoa,MIA,SF,QB,14.32380278730248,0.0490682096650481,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,17,B.Young,CAR,ATL,QB,14.059887484278777,0.04621478981867466,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,18,D.Prescott,DAL,ATL,QB,13.471733537332227,0.040334481291044555,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,19,A.Dalton,CAR,WAS,QB,13.390293066698677,0.03957038812718228,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,20,J.Herbert,LAC,HOU,QB,13.377044847890245,0.03944721085679881,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,21,E.Stick,LAC,KC,QB,13.37458375034336,0.03942436283018069,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,22,D.Carr,NO,NYG,QB,13.353814395679498,0.03923197542499057,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,23,J.Hall,MIN,GB,QB,13.27065579571555,0.03846931422270983,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,24,J.Dobbs,SF,ARI,QB,13.172313262770883,0.037583039900574766,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,25,J.Love,GB,PHI,QB,12.973667516081331,0.035843660006373734,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,1,K.Murray,ARI,SF,QB,32.49919987521579,0.5433576572836951,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,2,C.Williams,CHI,GB,QB,30.41695015325381,0.45302010554784133,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,3,J.Goff,DET,WAS,QB,30.137947366577308,0.440997230586224,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,4,B.Mayfield,TB,WAS,QB,28.574253190116945,0.3749169700807886,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,5,J.Daniels,WAS,PHI,QB,27.73747045986438,0.34088320255823057,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,6,B.Nix,DEN,BUF,QB,27.48940802056919,0.33102353433118703,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,7,J.Burrow,CIN,PIT,QB,26.284503997069507,0.28488054833823195,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,8,L.Jackson,BAL,BUF,QB,23.54693264688178,0.19303849311931687,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,9,G.Smith,SEA,LA,QB,23.049590702648366,0.17853675682398307,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,10,S.Darnold,MIN,LA,QB,23.02994032353384,0.1779782377770739,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,11,R.Wilson,PIT,BAL,QB,22.463631047680163,0.1623572896533847,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,12,J.Flacco,IND,JAX,QB,22.027239923762806,0.15094818785812236,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,13,J.Allen,BUF,KC,QB,15.341667010111776,0.03911980826050887,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,14,B.Purdy,SF,DET,QB,14.847993243551516,0.03477769722618729,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,15,S.Rattler,NO,TB,QB,14.81676074619008,0.03451686222022521,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,16,T.Tagovailoa,MIA,SF,QB,14.32380278730248,0.030608607226650042,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,17,B.Young,CAR,ATL,QB,14.059887484278777,0.02867159371928718,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,18,D.Prescott,DAL,ATL,QB,13.471733537332227,0.024719571759631576,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,19,A.Dalton,CAR,WAS,QB,13.390293066698677,0.024210177965008683,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,20,J.Herbert,LAC,HOU,QB,13.377044847890245,0.024128152565548566,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,21,E.Stick,LAC,KC,QB,13.37458375034336,0.0241129405972631,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,22,D.Carr,NO,NYG,QB,13.353814395679498,0.02398488646509278,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,23,J.Hall,MIN,GB,QB,13.27065579571555,0.023477879809170155,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,24,J.Dobbs,SF,ARI,QB,13.172313262770883,0.022889964959858622,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
31.5,25,J.Love,GB,PHI,QB,12.973667516081331,0.021740186760239588,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,1,K.Murray,ARI,SF,QB,32.49919987521579,0.4565731787852374,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,2,C.Williams,CHI,GB,QB,30.41695015325381,0.36843476141785525,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,3,J.Goff,DET,WAS,QB,30.137947366577308,0.35703013834173714,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,4,B.Mayfield,TB,WAS,QB,28.574253190116945,0.2956940857997803,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,5,J.Daniels,WAS,PHI,QB,27.73747045986438,0.2649950761611346,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,6,B.Nix,DEN,BUF,QB,27.48940802056919,0.2562159214140469,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,7,J.Burrow,CIN,PIT,QB,26.284503997069507,0.21582522434951157,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,8,L.Jackson,BAL,BUF,QB,23.54693264688178,0.13902266135828312,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,9,G.Smith,SEA,LA,QB,23.049590702648366,0.12736765177138798,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,10,S.Darnold,MIN,LA,QB,23.02994032353384,0.12692154314704807,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,11,R.Wilson,PIT,BAL,QB,22.463631047680163,0.11453017205900617,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,12,J.Flacco,IND,JAX,QB,22.027239923762806,0.10558725493168675,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,13,J.Allen,BUF,KC,QB,15.341667010111776,0.023910256565481625,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,14,B.Purdy,SF,DET,QB,14.847993243551516,0.02103827173182704,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,15,S.Rattler,NO,TB,QB,14.81676074619008,0.02086683797432798,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,16,T.Tagovailoa,MIA,SF,QB,14.32380278730248,0.018313820830066718,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,17,B.Young,CAR,ATL,QB,14.059887484278777,0.017059906535503377,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,18,D.Prescott,DAL,ATL,QB,13.471733537332227,0.014527039139908493,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,19,A.Dalton,CAR,WAS,QB,13.390293066698677,0.014203201048044622,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,20,J.Herbert,LAC,HOU,QB,13.377044847890245,0.01415111361608512,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,21,E.Stick,LAC,KC,QB,13.37458375034336,0.01414145557748081,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,22,D.Carr,NO,NYG,QB,13.353814395679498,0.014060176759999488,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,23,J.Hall,MIN,GB,QB,13.27065579571555,0.013738764366235556,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,24,J.Dobbs,SF,ARI,QB,13.172313262770883,0.013366863063037027,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
33.5,25,J.Love,GB,PHI,QB,12.973667516081331,0.012642091224335683,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
35.5,1,K.Murray,ARI,SF,QB,32.49919987521579,0.371819604871624,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
