player_name,player_id,team,opponent,position,line,raw_projection,calibrated_projection,projection_sd,model_over_probability,model_under_probability,probability_method,confidence_tier,flags,usage_status,notes
L.Jackson,00-0034796,BAL,BUF,QB,224.5,175.64282791359287,205.69426057052928,78.6183960902246,0.4054741709600507,0.5945258290399493,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
L.Jackson,00-0034796,BAL,BUF,QB,249.5,175.64282791359287,205.69426057052928,78.6183960902246,0.2886972669100064,0.7113027330899936,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
L.Jackson,00-0034796,BAL,BUF,QB,274.5,175.64282791359287,205.69426057052928,78.6183960902246,0.190736286135071,0.809263713864929,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
L.Jackson,00-0034796,BAL,BUF,QB,299.5,175.64282791359287,205.69426057052928,78.6183960902246,0.11639983733184356,0.8836001626681564,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
L.Jackson,00-0034796,BAL,BUF,QB,324.5,175.64282791359287,205.69426057052928,78.6183960902246,0.06537260779956133,0.9346273922004387,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
L.Jackson,00-0034796,BAL,BUF,QB,349.5,175.64282791359287,205.69426057052928,78.6183960902246,0.03368771275212923,0.9663122872478708,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
L.Jackson,00-0034796,BAL,BUF,QB,374.5,175.64282791359287,205.69426057052928,78.6183960902246,0.015890544229654635,0.9841094557703454,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
L.Jackson,00-0034796,BAL,BUF,QB,399.5,175.64282791359287,205.69426057052928,78.6183960902246,0.006847892362161101,0.9931521076378389,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,149.5,174.2442473105377,204.05639122846176,78.6183960902246,0.7561398478484717,0.24386015215152834,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,174.5,174.2442473105377,204.05639122846176,78.6183960902246,0.6465220450768673,0.3534779549231327,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,199.5,174.2442473105377,204.05639122846176,78.6183960902246,0.5231080779868731,0.4768919220131269,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,224.5,174.2442473105377,204.05639122846176,78.6183960902246,0.39741802421099837,0.6025819757890016,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,249.5,174.2442473105377,204.05639122846176,78.6183960902246,0.281622717135085,0.718377282864915,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,274.5,174.2442473105377,204.05639122846176,78.6183960902246,0.185121198728746,0.814878801271254,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,299.5,174.2442473105377,204.05639122846176,78.6183960902246,0.11237173484186824,0.8876282651581318,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,324.5,174.2442473105377,204.05639122846176,78.6183960902246,0.06276086275280912,0.9372391372471909,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,349.5,174.2442473105377,204.05639122846176,78.6183960902246,0.03215716344925634,0.9678428365507437,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,374.5,174.2442473105377,204.05639122846176,78.6183960902246,0.015079862949666456,0.9849201370503335,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Burrow,00-0036442,CIN,PIT,QB,399.5,174.2442473105377,204.05639122846176,78.6183960902246,0.006459796295120168,0.9935402037048798,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
