line,rank,player_name,team,opponent,position,calibrated_projection,model_over_probability,confidence_tier,flags,usage_status,notes
24.5,9,C.Hubbard,CAR,ARI,RB,67.60016897539725,0.953824189108241,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,10,J.Conner,ARI,LA,RB,61.15107007352755,0.9238242936333008,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,11,T.Pollard,TEN,HOU,RB,59.43814206292419,0.9137764410890212,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,12,A.Kamara,NO,WAS,RB,59.08275557423134,0.9115728891972369,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,13,A.Jones,MIN,LA,RB,58.72586283312911,0.9093180425411049,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,14,J.Cook,BUF,KC,RB,58.52578684087519,0.9080354397070015,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,15,J.Dobbins,LAC,HOU,RB,57.97332584470196,0.9044241560960815,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,16,B.Irving,TB,WAS,RB,57.32188876290047,0.9000330977893057,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,17,C.McCaffrey,SF,BUF,RB,55.17417458833264,0.8845159843323465,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,18,N.Harris,PIT,BAL,RB,54.5928160053647,0.8800358677313078,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,19,D.Swift,CHI,GB,RB,53.80470394801723,0.8737688771146661,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,20,R.Dowdle,DAL,WAS,RB,53.396619306822274,0.8704356673791098,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,21,D.Montgomery,DET,WAS,RB,51.86371578743624,0.8573729909957,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,22,B.Hall,NYJ,MIA,RB,51.06383727929647,0.8502146881026491,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,23,K.Walker,SEA,MIN,RB,50.82096830114881,0.8479945649763782,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,24,C.Brown,CIN,DEN,RB,50.632249537169855,0.8462544265604257,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
24.5,25,D.Achane,MIA,NYJ,RB,50.45564908795905,0.8446141305005714,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,1,S.Barkley,PHI,KC,RB,96.84987306664549,0.9957320844911011,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,2,D.Henry,BAL,BUF,RB,89.29835670086044,0.9902337366863593,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,3,J.Taylor,IND,JAX,RB,85.87558910562794,0.9861512598249391,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,4,K.Williams,LA,PHI,RB,76.13318386342063,0.965703439551018,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,5,B.Robinson,ATL,CAR,RB,72.12970822132897,0.9520185891882194,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,6,J.Jacobs,GB,PHI,RB,69.692593594386,0.9417431544747761,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,7,J.Gibbs,DET,WAS,RB,69.53462764660152,0.9410216251891482,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,8,J.Mixon,HOU,KC,RB,67.86122304953706,0.9329410196677905,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,9,C.Hubbard,CAR,ARI,RB,67.60016897539725,0.9316066617201741,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,10,J.Conner,ARI,LA,RB,61.15107007352755,0.8917740804938281,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,11,T.Pollard,TEN,HOU,RB,59.43814206292419,0.8788235412106871,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,12,A.Kamara,NO,WAS,RB,59.08275557423134,0.8760054656202712,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,13,A.Jones,MIN,LA,RB,58.72586283312911,0.8731296104560607,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,14,J.Cook,BUF,KC,RB,58.52578684087519,0.8714972308358984,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
