player_name,team,opponent,position,line,raw_projection,calibrated_projection,projection_sd,model_over_probability,model_under_probability,probability_method,confidence_tier,flags,usage_status,notes
P.Nacua,LA,,WR,99.5,71.98803900298793,61.22063283909125,25.308094360302785,0.0651989648328477,0.9348010351671523,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,9.5,70.51517686535276,59.96806986613655,25.308094360302785,0.9769320242416156,0.023067975758384374,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,14.5,70.51517686535276,59.96806986613655,25.308094360302785,0.9637990076316243,0.036200992368375706,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,19.5,70.51517686535276,59.96806986613655,25.308094360302785,0.945091573064947,0.054908426935053045,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,24.5,70.51517686535276,59.96806986613655,25.308094360302785,0.919460467521342,0.08053953247865797,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,29.5,70.51517686535276,59.96806986613655,25.308094360302785,0.8856832498146532,0.11431675018534682,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,34.5,70.51517686535276,59.96806986613655,25.308094360302785,0.8428694379701231,0.15713056202987685,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,39.5,70.51517686535276,59.96806986613655,25.308094360302785,0.7906722076763636,0.2093277923236364,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,44.5,70.51517686535276,59.96806986613655,25.308094360302785,0.7294633035551242,0.27053669644487577,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,49.5,70.51517686535276,59.96806986613655,25.308094360302785,0.6604257543946981,0.3395742456053019,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,54.5,70.51517686535276,59.96806986613655,25.308094360302785,0.5855295568524936,0.41447044314750636,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,59.5,70.51517686535276,59.96806986613655,25.308094360302785,0.5073779642207258,0.4926220357792742,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,64.5,70.51517686535276,59.96806986613655,25.308094360302785,0.42894121876972957,0.5710587812302704,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,69.5,70.51517686535276,59.96806986613655,25.308094360302785,0.3532222017081632,0.6467777982918368,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,74.5,70.51517686535276,59.96806986613655,25.308094360302785,0.2829159358680965,0.7170840641319035,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,79.5,70.51517686535276,59.96806986613655,25.308094360302785,0.2201264766650075,0.7798735233349925,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,84.5,70.51517686535276,59.96806986613655,25.308094360302785,0.1661899376842051,0.8338100623157949,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,89.5,70.51517686535276,59.96806986613655,25.308094360302785,0.12162605761202205,0.878373942387978,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Thomas,JAX,,WR,99.5,70.51517686535276,59.96806986613655,25.308094360302785,0.05914079825628016,0.9408592017437198,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,9.5,70.34783579289143,59.82575835858695,25.308094360302785,0.9766231279403683,0.02337687205963168,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,14.5,70.34783579289143,59.82575835858695,25.308094360302785,0.9633500594912037,0.03664994050879633,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,19.5,70.34783579289143,59.82575835858695,25.308094360302785,0.9444640520185243,0.05553594798147565,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,24.5,70.34783579289143,59.82575835858695,25.308094360302785,0.9186169209479647,0.08138307905203535,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,29.5,70.34783579289143,59.82575835858695,25.308094360302785,0.8845927176354096,0.11540728236459041,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,34.5,70.34783579289143,59.82575835858695,25.308094360302785,0.841513572642576,0.15848642735742402,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,39.5,70.34783579289143,59.82575835858695,25.308094360302785,0.7890509827401566,0.21094901725984339,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,44.5,70.34783579289143,59.82575835858695,25.308094360302785,0.727598991339261,0.272401008660739,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,49.5,70.34783579289143,59.82575835858695,25.308094360302785,0.6583639727651518,0.3416360272348482,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,54.5,70.34783579289143,59.82575835858695,25.308094360302785,0.5833366744803659,0.41666332551963414,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,59.5,70.34783579289143,59.82575835858695,25.308094360302785,0.5051349260857232,0.4948650739142768,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
