season,week,category,player_id,player_name,team,position,role_family,role_family_label,role_group,headline,explanation,current_raw,current_denominator,current_share,baseline_raw,baseline_denominator,baseline_share,baseline_games,share_change,all_play_raw,all_play_denominator,all_play_share,all_play_normal_gap,show_all_play_prominently,situation_type,situation_member_count,situation_member_ids,situation_member_names,production_metric_label,production_rate,player_href,team_href,game_href,context_facts,all_context_counts,individual_candidate_evidence,player_team_label
2025,18,Box Score Overstated the Role,00-0035261,Tony Pollard,TEN,RB,rb_carry_share,RB carry share,backfield,8 of 14 opportunities occurred outside normal-game context.,All-play share was 13.7 points above normal-game share.,6,10,0.6,74,115,0.6434782608695652,4,-0.04347826086956519,14,19,0.7368421052631579,0.13684210526315788,True,individual,1,00-0035261,Tony Pollard,Yards per carry,3.4285714285714284,/players?player=00-0035261&season=2025&family=rb_carry_share&week=18,/teams?team=TEN&season=2025&family=rb_carry_share&week=18,/games?season=2025&week=18&game=2025_18_TEN_JAX,"[{""context"": ""early_down"", ""denominator"": 17, ""label"": ""Early downs"", ""raw"": 12}]",Passing downs: 2 of 2; Early downs: 12 of 17,"[{""all_play_denominator"": 19, ""all_play_raw"": 14, ""all_play_share"": 0.7368421052631579, ""baseline_denominator"": 115, ""baseline_raw"": 74, ""baseline_share"": 0.6434782608695652, ""category"": ""Box Score Overstated the Role"", ""current_denominator"": 10, ""current_raw"": 6, ""current_share"": 0.6, ""player_id"": ""00-0035261"", ""player_name"": ""Tony Pollard""}]",TEN
2025,18,Opportunity Lost,00-0036358,CeeDee Lamb,DAL,WR,wr_target_share,WR target share,target,Target share fell from 25.4% to 5.0%.,Selected-week share was 20.4 points below the prior 4-game baseline.,1,20,0.05,35,138,0.2536231884057971,4,-0.20362318840579713,1,23,0.0434782608695652,-0.0065217391304348005,False,individual,1,00-0036358,CeeDee Lamb,Receiving yards per target,4.0,/players?player=00-0036358&season=2025&family=wr_target_share&week=18,/teams?team=DAL&season=2025&family=wr_target_share&week=18,/games?season=2025&week=18&game=2025_18_DAL_NYG,[],Early downs: 1 of 16,"[{""all_play_denominator"": 23, ""all_play_raw"": 1, ""all_play_share"": 0.0434782608695652, ""baseline_denominator"": 138, ""baseline_raw"": 35, ""baseline_share"": 0.2536231884057971, ""category"": ""Opportunity Lost"", ""current_denominator"": 20, ""current_raw"": 1, ""current_share"": 0.05, ""player_id"": ""00-0036358"", ""player_name"": ""CeeDee Lamb""}]",DAL
2025,18,Opportunity Lost,00-0031408,Mike Evans,TB,WR,wr_target_share,WR target share,target,Target share fell from 28.7% to 9.1%.,Selected-week share was 19.6 points below the prior 4-game baseline.,2,22,0.0909090909090909,37,129,0.2868217054263566,4,-0.19591261451726572,2,22,0.0909090909090909,0.0,False,individual,1,00-0031408,Mike Evans,Receiving yards per target,17.0,/players?player=00-0031408&season=2025&family=wr_target_share&week=18,/teams?team=TB&season=2025&family=wr_target_share&week=18,/games?season=2025&week=18&game=2025_18_CAR_TB,[],Passing downs: 1 of 9; Early downs: 1 of 13,"[{""all_play_denominator"": 22, ""all_play_raw"": 2, ""all_play_share"": 0.0909090909090909, ""baseline_denominator"": 129, ""baseline_raw"": 37, ""baseline_share"": 0.2868217054263566, ""category"": ""Opportunity Lost"", ""current_denominator"": 22, ""current_raw"": 2, ""current_share"": 0.0909090909090909, ""player_id"": ""00-0031408"", ""player_name"": ""Mike Evans""}]",TB
2025,18,Opportunity Lost,00-0034348,Courtland Sutton,DEN,WR,wr_target_share,WR target share,target,Target share fell from 27.2% to 8.7%.,Selected-week share was 18.5 points below the prior 4-game baseline.,2,23,0.0869565217391304,40,147,0.272108843537415,4,-0.18515232179828459,2,23,0.0869565217391304,0.0,False,individual,1,00-0034348,Courtland Sutton,Receiving yards per target,2.5,/players?player=00-0034348&season=2025&family=wr_target_share&week=18,/teams?team=DEN&season=2025&family=wr_target_share&week=18,/games?season=2025&week=18&game=2025_18_LAC_DEN,"[{""context"": ""passing_down"", ""denominator"": 10, ""label"": ""Passing downs"", ""raw"": 2}]",Passing downs: 2 of 10,"[{""all_play_denominator"": 23, ""all_play_raw"": 2, ""all_play_share"": 0.0869565217391304, ""baseline_denominator"": 147, ""baseline_raw"": 40, ""baseline_share"": 0.272108843537415, ""category"": ""Opportunity Lost"", ""current_denominator"": 23, ""current_raw"": 2, ""current_share"": 0.0869565217391304, ""player_id"": ""00-0034348"", ""player_name"": ""Courtland Sutton""}]",DEN
2025,18,Opportunity Gained,00-0039875,Ray Davis,BUF,RB,rb_carry_share,RB carry share,backfield,Ray Davis gained Carry share; James Cook lost share.,"Normal-game counts were Ray Davis 12 of 21, James Cook 2 of 21.",12,21,0.5714285714285714,4,118,0.03389830508474576,4,0.5375302663438256,21,39,0.5384615384615384,-0.03296703296703296,False,reciprocal_transfer,2,00-0039875 | 00-0037248,Ray Davis | James Cook,Yards per carry,7.190476190476191,/players?player=00-0039875&season=2025&family=rb_carry_share&week=18,/teams?team=BUF&season=2025&family=rb_carry_share&week=18,/games?season=2025&week=18&game=2025_18_NYJ_BUF,"[{""context"": ""red_zone"", ""denominator"": 11, ""label"": ""Red zone"", ""raw"": 3}, {""context"": ""passing_down"", ""denominator"": 8, ""label"": ""Passing downs"", ""raw"": 2}]",Red zone: 3 of 11; Passing downs: 2 of 8; Early downs: 19 of 31,"[{""all_play_denominator"": 39, ""all_play_raw"": 21, ""all_play_share"": 0.5384615384615384, ""baseline_denominator"": 118, ""baseline_raw"": 4, ""baseline_share"": 0.03389830508474576, ""category"": ""Opportunity Gained"", ""current_denominator"": 21, ""current_raw"": 12, ""current_share"": 0.5714285714285714, ""player_id"": ""00-0039875"", ""player_name"": ""Ray Davis""}, {""all_play_denominator"": 39, ""all_play_raw"": 2, ""all_play_share"": 0.0512820512820512, ""baseline_denominator"": 118, ""baseline_raw"": 76, ""baseline_share"": 0.6440677966101694, ""category"": ""Opportunity Lost"", ""current_denominator"": 21, ""current_raw"": 2, ""current_share"": 0.0952380952380952, ""player_id"": ""00-0037248"", ""player_name"": ""James Cook""}]",BUF
2025,18,Opportunity Gained,00-0038129,Cade Otton,TB,TE,te_target_share,TE target share,target,Handled 9 of 22 team targets.,Selected-week share was 31.2 points above the prior 4-game baseline.,9,22,0.4090909090909091,12,123,0.0975609756097561,4,0.311529933481153,9,22,0.4090909090909091,0.0,False,individual,1,00-0038129,Cade Otton,Receiving yards per target,10.444444444444445,/players?player=00-0038129&season=2025&family=te_target_share&week=18,/teams?team=TB&season=2025&family=te_target_share&week=18,/games?season=2025&week=18&game=2025_18_CAR_TB,"[{""context"": ""red_zone"", ""denominator"": 4, ""label"": ""Red zone"", ""raw"": 2}, {""context"": ""passing_down"", ""denominator"": 9, ""label"": ""Passing downs"", ""raw"": 4}]",Red zone: 2 of 4; Passing downs: 4 of 9; Early downs: 5 of 13,"[{""all_play_denominator"": 22, ""all_play_raw"": 9, ""all_play_share"": 0.4090909090909091, ""baseline_denominator"": 123, ""baseline_raw"": 12, ""baseline_share"": 0.0975609756097561, ""category"": ""Opportunity Gained"", ""current_denominator"": 22, ""current_raw"": 9, ""current_share"": 0.4090909090909091, ""player_id"": ""00-0038129"", ""player_name"": ""Cade Otton""}]",TB
2025,18,Opportunity Gained,00-0036755,Jaret Patterson,LAC,RB,rb_opportunity_share,RB opportunity share,backfield,Jaret Patterson gained RB opportunity share; Kimani Vidal lost share.,"Normal-game counts were Jaret Patterson 12 of 17, Kimani Vidal 4 of 17.",12,17,0.7058823529411765,22,104,0.21153846153846154,4,0.49434389140271495,12,17,0.7058823529411765,0.0,False,reciprocal_transfer,2,00-0036755 | 00-0039391,Jaret Patterson | Kimani Vidal,Yards per touch,3.3636363636363638,/players?player=00-0036755&season=2025&family=rb_opportunity_share&week=18,/teams?team=LAC&season=2025&family=rb_opportunity_share&week=18,/games?season=2025&week=18&game=2025_18_LAC_DEN,"[{""context"": ""early_down"", ""denominator"": 13, ""label"": ""Early downs"", ""raw"": 10}]",Passing downs: 2 of 4; Early downs: 10 of 13,"[{""all_play_denominator"": 17, ""all_play_raw"": 12, ""all_play_share"": 0.7058823529411765, ""baseline_denominator"": 104, ""baseline_raw"": 22, ""baseline_share"": 0.21153846153846154, ""category"": ""Opportunity Gained"", ""current_denominator"": 17, ""current_raw"": 12, ""current_share"": 0.7058823529411765, ""player_id"": ""00-0036755"", ""player_name"": ""Jaret Patterson""}, {""all_play_denominator"": 17, ""all_play_raw"": 4, ""all_play_share"": 0.2352941176470588, ""baseline_denominator"": 107, ""baseline_raw"": 63, ""baseline_share"": 0.5887850467289719, ""category"": ""Opportunity Lost"", ""current_denominator"": 17, ""current_raw"": 4, ""current_share"": 0.2352941176470588, ""player_id"": ""00-0039391"", ""player_name"": ""Kimani Vidal""}]",LAC
2025,18,"Strong Opportunity, Weak Production",00-0040242,Jacory Croskey-Merritt,WAS,RB,rb_carry_share,RB carry share,backfield,Produced 29 yards while handling 13 of 39 team carries; yards per carry was 2.2.,Yards per carry was 2.2 in the selected week.,13,39,0.3333333333333333,41,87,0.47126436781609193,4,-0.13793103448275862,13,39,0.3333333333333333,0.0,False,individual,1,00-0040242,Jacory Croskey-Merritt,Yards per carry,2.230769230769231,/players?player=00-0040242&season=2025&family=rb_carry_share&week=18,/teams?team=WAS&season=2025&family=rb_carry_share&week=18,/games?season=2025&week=18&game=2025_18_WAS_PHI,"[{""context"": ""inside_5"", ""denominator"": 8, ""label"": ""Inside five"", ""raw"": 3}, {""context"": ""red_zone"", ""denominator"": 13, ""label"": ""Red zone"", ""raw"": 5}]",Inside five: 3 of 8; Red zone: 5 of 13; Early downs: 13 of 35,"[{""all_play_denominator"": 39, ""all_play_raw"": 13, ""all_play_share"": 0.3333333333333333, ""baseline_denominator"": 87, ""baseline_raw"": 41, ""baseline_share"": 0.47126436781609193, ""category"": ""Strong Opportunity, Weak Production"", ""current_denominator"": 39, ""current_raw"": 13, ""current_share"": 0.3333333333333333, ""player_id"": ""00-0040242"", ""player_name"": ""Jacory Croskey-Merritt""}]",WAS
2025,18,"Strong Opportunity, Weak Production",00-0036407,Jerry Jeudy,CLE,WR,wr_target_share,WR target share,target,Produced 17 yards while handling 6 of 21 team targets; receiving yards per target was 2.8.,Receiving yards per target was 2.8 in the selected week.,6,21,0.2857142857142857,17,104,0.16346153846153846,4,0.12225274725274723,6,21,0.2857142857142857,0.0,False,individual,1,00-0036407,Jerry Jeudy,Receiving yards per target,2.8333333333333335,/players?player=00-0036407&season=2025&family=wr_target_share&week=18,/teams?team=CLE&season=2025&family=wr_target_share&week=18,/games?season=2025&week=18&game=2025_18_CLE_CIN,"[{""context"": ""passing_down"", ""denominator"": 8, ""label"": ""Passing downs"", ""raw"": 3}, {""context"": ""early_down"", ""denominator"": 13, ""label"": ""Early downs"", ""raw"": 3}]",Passing downs: 3 of 8; Early downs: 3 of 13,"[{""all_play_denominator"": 21, ""all_play_raw"": 6, ""all_play_share"": 0.2857142857142857, ""baseline_denominator"": 104, ""baseline_raw"": 17, ""baseline_share"": 0.16346153846153846, ""category"": ""Strong Opportunity, Weak Production"", ""current_denominator"": 21, ""current_raw"": 6, ""current_share"": 0.2857142857142857, ""player_id"": ""00-0036407"", ""player_name"": ""Jerry Jeudy""}]",CLE
2025,18,"Strong Opportunity, Weak Production",00-0040730,RJ Harvey,DEN,RB,rb_opportunity_share,RB opportunity share,backfield,Produced 33 yards while handling 19 of 31 team RB opportunities; yards per touch was 2.1.,Yards per touch was 2.1 in the selected week.,19,31,0.6129032258064516,74,102,0.7254901960784313,4,-0.11258697027197972,19,31,0.6129032258064516,0.0,False,individual,1,00-0040730,RJ Harvey,Yards per touch,2.0625,/players?player=00-0040730&season=2025&family=rb_opportunity_share&week=18,/teams?team=DEN&season=2025&family=rb_opportunity_share&week=18,/games?season=2025&week=18&game=2025_18_LAC_DEN,"[{""context"": ""red_zone"", ""denominator"": 8, ""label"": ""Red zone"", ""raw"": 6}, {""context"": ""passing_down"", ""denominator"": 7, ""label"": ""Passing downs"", ""raw"": 4}]",Red zone: 6 of 8; Passing downs: 4 of 7; Early downs: 15 of 24,"[{""all_play_denominator"": 31, ""all_play_raw"": 19, ""all_play_share"": 0.6129032258064516, ""baseline_denominator"": 102, ""baseline_raw"": 74, ""baseline_share"": 0.7254901960784313, ""category"": ""Strong Opportunity, Weak Production"", ""current_denominator"": 31, ""current_raw"": 19, ""current_share"": 0.6129032258064516, ""player_id"": ""00-0040730"", ""player_name"": ""RJ Harvey""}]",DEN
